domain,col_nm,values
번호,BBS_SE_CD,"['NQC', 'FEQ', 'FSQ', 'QNB', 'FSQ', 'RAF', 'REC', 'QTA', 'REB', 'RSF', 'QNK', 'FAX', 'FYQ', 'QCA', 'NTW', 'NCC', 'VNA', 'FAT', 'RXF', 'PEF', 'QCA', 'MTC', 'FAF', 'NRC', 'QNW', 'QNE', 'OAQ', 'NTW', 'FAM', 'MAQ', 'QNG', 'RWF', 'KTC', 'OEF', 'LNA', 'QNA', 'NTK', 'NGC', 'QNX', 'FAU', 'FAW', 'QNH', 'FJQ', 'QNT', 'FHQ', 'QUA', 'NMC', 'FUQ', 'GTC', 'NTC', 'NTC', 'YNA', 'UTC', 'EEF', 'ZNA', 'QNF', 'FLQ', 'FJQ', 'QNW', 'NAQ', 'NGC', 'QNK', 'OEF', 'UTC', 'QNT', 'RJF', 'DAQ', 'QRA', 'FEF', 'NMC', 'NTW', 'BAQ', 'NTI', 'QNY', 'QNA', 'FAG', 'CEF', 'FVQ', 'REW', 'GTC', 'QHA', 'NLC', 'UNA', 'QRA', 'QNH', 'ANA', 'FFQ', 'FAM', 'RES', 'WNA', 'NEC', 'FAJ', 'NTC', 'ATC', 'QJA', 'NTV', 'QIA', 'FXQ', 'QNQ', 'NUC']"
,BBS_NM,"['공지사항(픆정망 관리)', '공지사항(고랭지 관뒅)', '자료실(신뮏)', '자료실(생딌하천 포털)', '공지사항(고둁지 관리)', '공지웦항(고랭지 관리)', '자료실(생태하끗 포털)', '꾁료실(신규)', '공쁈사항(생태하천 관리)', '자료꺱(신규)', '공지사항(생태하천 쳄리)', '자븮실(신규)', '공지사항(고랭지 관닡)', '떚지사항(측정망 관리)', '공지랄항(고랭지 관리)', '쳛지사항(고랭지 관리)', '공지사항(생태하천 뷦리)', '자료실(신뛎)', '자료실(생태하턙 포털)', '궀지사항(생태하천 관리)', '공지사항(핶태하천 관리)', '공지사항(생쵄하천 관리)', '긂지사항(고랭지 관리)', '공지사쭽(측정망 관리)', '공지사항(고뒄지 관리)', '자료곐(신규)', '공지사항(생태몍천 관리)', '공턼사항(고랭지 관리)', '공지사항(생태뙵천 관리)', '자료쯓(신규)', '공지사츏(생태하천 관리)', '공지사항(고랭지 쉶리)', '횖료실(신규)', '자료실(생태하큥 포털)', '공지사뺿(고랭지 관리)', '자료실(떑규)', '자쭔실(신규)', '공지사항(고랭지 관캄)', '냸료실(신규)', '자료봻(신규)', '공지사헇(측정망 관리)', '자료섬(신규)', '공지퍭항(고랭지 관리)', '자료실(생태하천 싋털)', '자료실(생태하튁 포털)', '삒료실(생태하천 포털)', '공지사항(생태헢천 관리)', '자쎞실(생태하천 포털)', '자료실(춐규)', '뤋료실(신규)', '욝료실(신규)', '자료뤥(신규)', '공지사항(생태하옰 관리)', '공지탙항(측정망 관리)', '공지사항(고랭지 튎리)', '공지사욈(생태하천 관리)', '공지사항(꼒태하천 관리)', '공지킀항(측정망 관리)', '공지사항(측뷛망 관리)', '자료실(신팑)', '공지사항(측정퀪 관리)', '공지사항(죻태하천 관리)', '공지사쯢(생태하천 관리)', '자료듪(생태하천 포털)', '자료실(신랧)', '공지사항(고랭읏 관리)', '공지사항(펱태하천 관리)', '공쓄사항(생태하천 관리)', '공지사항(고랭지 관컖)', '공폏사항(고랭지 관리)', '자료실(생태하쥼 포털)', '자료히(생태하천 포털)', '공지사항(생태퐾천 관리)', '공쒱사항(측정망 관리)', '자뼑실(신규)', '공지사항(생태하천 콽리)', '공지꾗항(고랭지 관리)', '자료실(생태하천 포뎪)', '공지사냩(측정망 관리)', '쳯지사항(생태하천 관리)', '자료실(신뤿)', '공지사촥(생태하천 관리)', '자료횣(생태하천 포털)', '벑료실(신규)', '공지사항(생태하천 엨리)', '공지사항(고랭지 관큑)', '자쨱실(신규)', '자료실(생태하천 쟑털)', '공지사항(고랭덲 관리)', '자료실(생걿하천 포털)', '자료실(신췆)', '받료실(신규)', '자료퓽(신규)', '자료실(신튓)', '공지사항(고랭지 관륟)', '자뱾실(생태하천 포털)', '자료실(묰태하천 포털)', '공지사쁗(생태하천 관리)', '공지사항(생태하천 륞리)', '자됋실(신규)']"
번호,INP_USR_ID,"['ADIIN', 'AYMIN', 'ADMQN', 'ABMIN', 'ADMRN', 'NDMIN', 'AWMIN', 'ADMIV', 'ADMIJ', 'AVMIN', 'AIMIN', 'ADMJN', 'AFMIN', 'ADUIN', 'ADMIK', 'ADMIF', 'ADVIN', 'LDMIN', 'ADMIW', 'ADMTN', 'AVMIN', 'AHMIN', 'VDMIN', 'ACMIN', 'ADMNN', 'IDMIN', 'ADMON', 'ADMIQ', 'WDMIN', 'AYMIN', 'ADMDN', 'AJMIN', 'ADWIN', 'FDMIN', 'ADMIN', 'ADMMN', 'ADMIY', 'ADPIN', 'ADMIE', 'DDMIN', 'ADMMN', 'ADMRN', 'ADMIN', 'ADZIN', 'AKMIN', 'MDMIN', 'AJMIN', 'ADMGN', 'AXMIN', 'ADMON', 'AJMIN', 'ADMIN', 'ADMIH', 'YDMIN', 'ADMIT', 'ADCIN', 'AUMIN', 'AWMIN', 'ADNIN', 'ADXIN', 'ANMIN', 'APMIN', 'ADMSN', 'NDMIN', 'ADMIU', 'ADMIN', 'ADMQN', 'FDMIN', 'ADZIN', 'ADMYN', 'ADMII', 'AAMIN', 'ADMIN', 'ATMIN', 'AYMIN', 'ADMDN', 'ADAIN', 'ADHIN', 'ADMJN', 'ADMIH', 'ADZIN', 'DDMIN', 'ADMIP', 'HDMIN', 'XDMIN', 'QDMIN', 'AIMIN', 'ADWIN', 'ADHIN', 'AYMIN', 'KDMIN', 'ADMYN', 'ADZIN', 'ADOIN', 'ADMIH', 'ADMHN', 'ADMIN', 'EDMIN', 'ADMDN', 'ADAIN']"
날짜,INP_DT,"['20200305', '10200521', '20200605', '20721215', '20500728', '20721215', '20500305', '20290305', '20270521', '21200305', '21221215', '80200728', '20220728', '20221211', '20206728', '20205521', '20200723', '20400305', '20700728', '20200395', '26221215', '20200541', '60200305', '20200541', '20209521', '20210728', '20200720', '20600521', '20300728', '28200521', '24200521', '20200529', '20208305', '20200304', '20200325', '20230305', '20204521', '20200720', '20250728', '20223215', '90200728', '20205521', '50200305', '20220728', '20229215', '20200528', '20221225', '20290728', '20200375', '20200724', '20225215', '20200828', '20200748', '20221315', '20205521', '20900728', '20200531', '20221415', '20200921', '20225215', '20200526', '20208305', '20202521', '20500728', '20204305', '20221295', '20281215', '20201728', '20000521', '20201521', '20200728', '20208728', '20227215', '20200305', '20206521', '20200728', '27221215', '90200728', '90200728', '20280728', '20208728', '50200305', '20200021', '20240521', '20271215', '27200728', '20240305', '20201728', '20290728', '20205728', '25200521', '28200521', '20200723', '20200501', '90200305', '20200828', '20200531', '20200511', '20200728', '20203305']"
날짜,INP_TM,"['119837', '162900', '162930', '112837', '162900', '101404', '182837', '101404', '111310', '162980', '111310', '162909', '162904', '111410', '105400', '105405', '111310', '105304', '142837', '105407', '611310', '118837', '105408', '111312', '162909', '105504', '111910', '662900', '162837', '505404', '105401', '168900', '712837', '905404', '312837', '116310', '612837', '145404', '112833', '112837', '112237', '111330', '175404', '167900', '105104', '111315', '162903', '121310', '111320', '162940', '135404', '112337', '105400', '155404', '111410', '111837', '111350', '162906', '611310', '105444', '132837', '111318', '164900', '105304', '111316', '114310', '115310', '162400', '111310', '162940', '162910', '112837', '112847', '116310', '118310', '111380', '111313', '105414', '111310', '111110', '105407', '711310', '115310', '112830', '162950', '115310', '112833', '195404', '106404', '195404', '111310', '112877', '111710', '112836', '162930', '162900', '111110', '117837', '111350', '105424']"
번호,UPT_USR_ID,"['ADMIA', 'AIMIN', 'VDMIN', 'ADMCN', 'ADMUN', 'ABMIN', 'ADAIN', 'ADMIK', 'ADZIN', 'ADXIN', 'XDMIN', 'NDMIN', 'AUMIN', 'ADWIN', 'ADMVN', 'ADYIN', 'AIMIN', 'ADMIV', 'ADMLN', 'LDMIN', 'ADMIA', 'RDMIN', 'NDMIN', 'ADMWN', 'AIMIN', 'ADMON', 'ADTIN', 'ARMIN', 'ADFIN', 'ADEIN', 'ADHIN', 'ACMIN', 'AHMIN', 'ADMID', 'ADMIA', 'ADMIP', 'ADMIN', 'ADMIM', 'ADMIE', 'ADMDN', 'ADMIQ', 'ADMIB', 'JDMIN', 'ADMIH', 'AXMIN', 'ARMIN', 'AOMIN', 'ADMIX', 'FDMIN', 'ARMIN', 'ADMIK', 'QDMIN', 'ADUIN', 'AKMIN', 'ADFIN', 'ADMIE', 'ADMON', 'YDMIN', 'ADMIW', 'AFMIN', 'ADZIN', 'ADMIY', 'ADNIN', 'ADMID', 'ADRIN', 'ADPIN', 'ADZIN', 'ODMIN', 'ADMAN', 'ADMIQ', 'AUMIN', 'SDMIN', 'VDMIN', 'AUMIN', 'QDMIN', 'ADMTN', 'ADJIN', 'FDMIN', 'IDMIN', 'ADMIQ', 'AEMIN', 'ADMFN', 'ADUIN', 'WDMIN', 'QDMIN', 'ADMIH', 'VDMIN', 'BDMIN', 'KDMIN', 'ADMIJ', 'ARMIN', 'ADSIN', 'ADSIN', 'ADMMN', 'TDMIN', 'ADMIA', 'ARMIN', 'ADMUN', 'ADMMN', 'ADMQN']"
날짜,UPT_DT,"['20200021', '29221215', '20200505', '20240728', '22200521', '20200527', '20200728', '10200728', '20200722', '20205521', '20210521', '20800728', '60200521', '20206521', '27200728', '20700305', '20200526', '20221219', '20221215', '40200521', '20200521', '50200305', '21200521', '20200105', '20200718', '20290305', '20200805', '20500521', '20221245', '20200521', '20200005', '20200778', '20200527', '60221215', '20200335', '20021215', '20200395', '20200303', '10200305', '20200521', '20200521', '20400521', '20200522', '20210728', '10200728', '20900305', '20221715', '20200705', '20800728', '20200758', '20220305', '20200621', '80200305', '20200722', '20204305', '20281215', '20221115', '20200721', '21200521', '20200725', '25200305', '20200523', '20203305', '20241215', '20200718', '20200305', '20600728', '20260305', '20200521', '20206728', '20204521', '50200728', '20202728', '20200305', '30200305', '20221115', '20210728', '20211215', '25221215', '20206728', '20207305', '20200525', '20220305', '26221215', '20800521', '20208521', '20221235', '20221211', '20321215', '20201728', '20220305', '80200728', '27200521', '20207728', '20221216', '20221216', '20821215', '20200021', '20200729', '20521215']"
날짜,UPT_TM,"['162920', '162980', '142900', '101404', '412837', '111010', '117310', '111319', '111710', '305404', '112877', '812837', '108404', '125404', '142900', '112337', '111320', '162930', '132837', '115310', '119837', '111315', '111410', '162800', '211310', '105474', '112737', '112737', '117310', '162910', '105444', '162906', '185404', '111837', '605404', '105444', '165900', '169900', '111410', '105407', '104404', '111320', '166900', '111310', '111010', '105484', '155404', '105405', '112837', '162700', '105403', '505404', '205404', '105304', '812837', '162400', '111380', '105404', '112337', '112937', '512837', '165404', '111330', '169900', '182900', '114837', '181310', '108404', '102837', '105484', '112835', '112807', '105444', '172837', '111380', '112937', '111313', '105204', '111810', '111310', '962900', '105904', '105004', '105400', '111319', '112837', '119310', '611310', '112834', '105404', '182900', '962900', '141310', '112832', '192837', '105414', '111310', '111710', '175404', '162837']"
번호,SYS_NO,"['A02', 'Q04', 'N02', 'S03', 'S07', 'S02', 'J01', 'B05', 'S06', 'S15', 'S91', 'S01', 'S05', 'S05', 'S01', 'O02', 'F02', 'S61', 'S08', 'S35', 'S05', 'S04', 'S05', 'S34', 'S02', 'S00', 'S66', 'S86', 'V02', 'F01', 'S61', 'S06', 'X05', 'S36', 'S04', 'S84', 'O01', 'N01', 'S07', 'F02', 'S00', 'X05', 'S09', 'S01', 'S35', 'S25', 'S02', 'V06', 'S03', 'S34', 'F05', 'S05', 'O02', 'M06', 'S00', 'S04', 'S52', 'S03', 'S02', 'V04', 'L06', 'S74', 'S36', 'S41', 'S04', 'S36', 'S01', 'K06', 'J02', 'S00', 'S08', 'S02', 'S42', 'S04', 'R06', 'Y04', 'S09', 'S15', 'S26', 'S24', 'S14', 'S04', 'S02', 'S08', 'U06', 'S09', 'B01', 'H01', 'A01', 'J02', 'S14', 'T05', 'S05', 'L05', 'S08', 'S06', 'S24', 'S05', 'V04', 'N06']"
번호,BBS_ID,"['BBS0008005', 'BBS0003015', 'BBS0000003', 'BBS0600014', 'BBS0020015', 'BBS0008015', 'BBS7000015', 'BBS0000064', 'BBS7000014', 'BBS0020005', 'BBS0000029', 'VBS0000015', 'YBS0000029', 'YBS0000028', 'BBS0002015', 'BBS0008015', 'BBS0001005', 'BBS0009014', 'BBS8000028', 'BBS0001029', 'BBS0001014', 'BBS0200005', 'BBF0000029', 'BBS0000215', 'BBS9000015', 'BBS0000000', 'BBS0000075', 'BBS0006029', 'LBS0000029', 'BBS0000529', 'BBS0020005', 'BBT0000015', 'ZBS0000015', 'BBS0009014', 'BBS0000013', 'BSS0000005', 'BBS0000828', 'BBS0000018', 'BBS0009014', 'BBS0000018', 'BBS0000015', 'BBS0080005', 'UBS0000014', 'JBS0000015', 'BBS9000028', 'BBN0000005', 'BBS0000028', 'BBS0000015', 'BBS0000015', 'BBS0004014', 'BBS0000013', 'BBS0000054', 'BBS0800028', 'BBS0090015', 'BBH0000028', 'BBS0000029', 'BBS0000005', 'BBS0200028', 'BBS0100014', 'BBA0000015', 'BBF0000005', 'BBS0080015', 'BBS0090005', 'BBS0000008', 'BBD0000005', 'BBS7000029', 'BBS0000018', 'BBS3000029', 'BBS0060028', 'BBS0900028', 'BBS0000815', 'BBS0000079', 'BBS0000029', 'BBS0000026', 'BBS0000605', 'BBS0000065', 'BBS0000019', 'BBS0005005', 'BBS0000305', 'BBS0000029', 'BBS0000105', 'BBS0000022', 'BBS0000065', 'BBS0009005', 'TBS0000029', 'BBS0000915', 'BBS0020029', 'BBS0000022', 'BSS0000005', 'BBS0000015', 'BBS0000015', 'WBS0000005', 'BBS0000055', 'BBS0000514', 'CBS0000005', 'BBK0000029', 'BWS0000014', 'BBX0000029', 'FBS0000015', 'BBS0000007']"
번호,BBS_SN,"['726', '211', '227', '214', '166', '204', '515', '266', '217', '115', '264', '626', '214', '235', '255', '666', '414', '213', '267', '211', '212', '286', '226', '212', '215', '210', '244', '366', '227', '274', '295', '126', '216', '219', '915', '926', '215', '207', '286', '256', '216', '223', '266', '626', '417', '210', '220', '614', '614', '215', '223', '236', '267', '314', '225', '615', '286', '235', '245', '217', '206', '615', '264', '526', '204', '268', '615', '117', '211', '210', '227', '276', '268', '296', '224', '211', '206', '866', '296', '265', '212', '126', '266', '517', '226', '216', '212', '614', '236', '247', '826', '214', '287', '966', '264', '226', '264', '915', '268', '214']"
번호,WRT_USR_ID,"['hlaemin', 'sgaadvin', 'rlrdmsgud', 'hnro21', 'sgaadhin', 'rladmsgua', 'hero41', 'sgaadmiw', 'hladmqn', 'rladmsqud', 'sghadmin', 'hvro21', 'sgaadlin', 'sgaacmin', 'rlaamsgud', 'hladwin', 'hmro21', 'kimkh15', 'rladmsgup', 'hladkin', 'wero21', 'sgaadmim', 'kimkh19', 'simkh19', 'kimkh17', 'kizkh19', 'kimkk19', 'gladmsgud', 'eimkh19', 'hladmdn', 'sgaaqmin', 'mladmsgud', 'kimkh17', 'hladmxn', 'sgakdmin', 'kimkh69', 'rladmxgud', 'oladmin', 'hfro21', 'sgaalmin', 'kiokh19', 'hero28', 'kimks19', 'hradmin', 'rladmsgsd', 'ksmkh19', 'hladmdn', 'rladmqgud', 'rladmsgbd', 'kimkh10', 'heeo21', 'hero11', 'hladein', 'hero31', 'sgaaxmin', 'sgaadmln', 'sgaadmfn', 'hexo21', 'kiykh19', 'tladmsgud', 'spaadmin', 'mero21', 'kimgh19', 'hfro21', 'sgaadmie', 'gladmin', 'suaadmin', 'kimkh19', 'hladmin', 'hlydmin', 'sgatdmin', 'sgaadmrn', 'oero21', 'sgaadbin', 'hmro21', 'sgaadmin', 'kimkh59', 'hladmix', 'hledmin', 'wladmin', 'kizkh19', 'hladmrn', 'heyo21', 'rladmsgud', 'rladmsgyd', 'limkh19', 'hero22', 'hero61', 'kimkh18', 'hezo21', 'hladmxn', 'horo21', 'rladmsiud', 'kimnh19', 'yero21', 'hero27', 'hmadmin', 'hladmqn', 'sgardmin', 'rladbsgud']"
번호,STT_SE_CD,"['Y', 'U', 'W', 'M', 'I', 'P', 'Y', 'N', 'Y', 'Q', 'Y', 'G', 'NULL', 'N', 'N', 'N', 'Y', 'NULL', 'U', 'NULL', 'F', 'Y', 'O', 'N', 'NULL', 'V', 'L', 'W', 'P', 'P', 'W', 'N', 'Y', 'I', 'Y', 'NULL', 'NULL', 'J', 'NULL', 'NULL', 'N', 'Y', 'N', 'Y', 'Y', 'NULL', 'I', 'F', 'NULL', 'N', 'N', 'V', 'N', 'Y', 'Y', 'N', 'N', 'NULL', 'Y', 'N', 'N', 'NULL', 'J', 'NULL', 'N', 'NULL', 'Y', 'NULL', 'NULL', 'Y', 'NULL', 'NULL', 'Y', 'B', 'N', 'O', 'Z', 'K', 'NULL', 'W', 'N', 'S', 'N', 'NULL', 'Z', 'Q', 'Y', 'N', 'N', 'NULL', 'Z', 'F', 'A', 'Y', 'G', 'NULL', 'NULL', 'Y', 'B', 'Y']"
날짜,WRI_DT,"['90220310', '20223321', '20270310', '25221220', '70220310', '20220390', '24220310', '26220531', '20420531', '30220310', '20229531', '20223531', '20221321', '27220531', '20320531', '20220591', '20221220', '20220131', '20210810', '20220421', '20220341', '25221220', '20220710', '20220310', '20228310', '20220410', '20820531', '20220314', '27220321', '20210510', '27220310', '20021220', '80220321', '20220531', '20230310', '20220210', '20225321', '20621220', '20220310', '20220521', '20210210', '20221250', '20520531', '22220531', '20250310', '20520321', '21210810', '20220371', '20310810', '25221220', '20821220', '20421220', '28220531', '20221120', '20220301', '20220316', '20220323', '40221220', '20220501', '90220321', '20220421', '20210817', '30221220', '21220531', '20220410', '20220531', '20220010', '20219810', '20220318', '20220351', '20217810', '20220380', '20221120', '20260810', '20710810', '20221270', '26210810', '20218810', '20220534', '60220531', '80220531', '20250310', '20221420', '23221220', '20228531', '20420310', '20290810', '20224220', '20261220', '20220325', '20221820', '20226321', '20221720', '26220321', '24220310', '10220310', '28220531', '21221220', '20221226', '20820321']"
수량,RD_CNT,"['1', '35', '47', '1', '19', '25', '0', '0', '87', '24', '8', '8', '77', '0', '8', '6', '0', '25', '65', '25', '1', '28', '0', '0', '9', '15', '27', '1', '4', '13', '28', '25', '15', '17', '97', '1', '1', '26', '23', '95', '15', '13', '0', '65', '67', '0', '97', '24', '1', '24', '7', '1', '17', '0', '0', '7', '23', '3', '25', '2', '0', '7', '25', '2', '0', '85', '0', '1', '19', '0', '55', '1', '8', '4', '12', '16', '27', '97', '0', '4', '22', '1', '4', '0', '25', '26', '10', '5', '7', '6', '5', '0', '19', '55', '1', '0', '87', '0', '75', '9']"
번호,LEV,"['1', '0', '1', '0', '0', '0', '0', '1', '1', '1', '1', '0', '0', '0', '0', '0', '0', '1', '1', '1', '1', '1', '0', '1', '0', '1', '0', '1', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '1', '0', '0', '1', '1', '1', '1', '1', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0', '1', '0', '1', '1', '1', '0', '0', '0', '1', '1', '0', '1', '1', '0', '0', '1', '0', '0', '0', '1', '1', '1', '1', '1', '0']"
번호,PRS_NO,"['1', '0', '1', '265', '247', '0', '0', '675', '272', '0', '375', '1', '676', '236', '226', '1', '297', '767', '206', '876', '271', '271', '287', '1', '266', '226', '875', '265', '366', '267', '262', '274', '1', '576', '226', '236', '261', '260', '567', '206', '278', '272', '275', '274', '867', '175', '286', '967', '1', '269', '287', '0', '266', '286', '1', '279', '268', '278', '0', '476', '876', '264', '275', '667', '666', '265', '0', '276', '260', '375', '247', '268', '295', '1', '367', '0', '206', '876', '566', '275', '235', '256', '367', '265', '1', '375', '0', '296', '266', '1', '206', '278', '666', '276', '1', '966', '676', '0', '366', '297']"
번호,INP_USR_ID,"['sgaaqmin', 'slaadmin', 'sgaadmiq', 'kimkh10', 'kimke19', 'rladmsgrd', 'hljdmin', 'roadmsgud', 'hlaxmin', 'yero21', 'kimkh29', 'rladmngud', 'hlydmin', 'sgaadpin', 'kimkh12', 'hero41', 'sgaadmiq', 'huro21', 'sgaadyin', 'hladvin', 'sgaadhin', 'kimdh19', 'kimkh39', 'sgaalmin', 'hlalmin', 'rero21', 'kimkh19', 'hladmib', 'hmro21', 'qladmin', 'vladmsgud', 'kimoh19', 'hladfin', 'hrro21', 'herx21', 'hero29', 'hpadmin', 'hemo21', 'kimkp19', 'hlaxmin', 'hladmyn', 'rbadmsgud', 'kimoh19', 'hlodmin', 'hero71', 'hero20', 'kimkj19', 'kbmkh19', 'zladmsgud', 'hkadmin', 'rlawmsgud', 'kimkh59', 'eero21', 'kimqh19', 'hero71', 'kimzh19', 'sgaadmin', 'kimkh49', 'kimsh19', 'rlajmsgud', 'hero29', 'hladhin', 'sgradmin', 'hladmir', 'hladmir', 'sgaasmin', 'rladmsgdd', 'hjadmin', 'hnadmin', 'spaadmin', 'dladmin', 'sgaakmin', 'hladmnn', 'hero41', 'hladmio', 'heio21', 'heuo21', 'hero51', 'kimkh19', 'kibkh19', 'kimkl19', 'kimks19', 'hjro21', 'hladmij', 'rladmin', 'sgaadmiq', 'hdro21', 'rlaamsgud', 'hladcin', 'heto21', 'rljdmsgud', 'rlaxmsgud', 'haadmin', 'sgaadmwn', 'syaadmin', 'rladmsaud', 'hjro21', 'hlcdmin', 'hiro21', 'hladein']"
날짜,INP_DT,"['20220310', '20227531', '20221221', '20230531', '20221230', '20224321', '20221220', '20220310', '20210830', '20020531', '20220370', '20220323', '20220021', '20220314', '20220921', '30220310', '30221220', '20221820', '90220321', '20220910', '20221220', '20220321', '90220531', '20228321', '20227321', '20218810', '20521220', '20210880', '20221220', '20220327', '20220831', '70220321', '20223310', '20210860', '20290810', '20220321', '20320321', '20220390', '20241220', '20220323', '22210810', '20010810', '20220320', '20220538', '20620321', '21220310', '20520321', '20220310', '20220410', '25210810', '40221220', '20220220', '20220321', '20220131', '20510810', '20220121', '20225321', '20220561', '20221320', '50220310', '10220321', '20260810', '27220531', '20250810', '20225310', '20229310', '25220321', '20420310', '20228531', '21210810', '20210810', '23210810', '20221310', '20220321', '26220321', '70220531', '20220510', '30220321', '20210510', '20020321', '20521220', '20221720', '26220531', '90221220', '20210810', '20221220', '20225310', '20220531', '20721220', '20210810', '20220221', '20210910', '20220310', '20220327', '20220327', '20220531', '20228531', '20210010', '50220321', '80210810']"
날짜,INP_TM,"['495331', '895437', '290949', '080949', '095341', '095427', '093390', '094654', '095477', '097949', '095837', '093604', '093350', '093330', '050949', '090449', '093240', '090969', '090979', '098437', '195331', '495331', '095037', '099340', '099604', '005331', '093360', '095604', '095949', '090949', '095311', '095331', '095435', '065331', '094437', '093346', '095537', '096340', '194604', '695437', '096604', '094604', '090945', '095331', '095439', '096949', '096437', '095331', '098604', '098437', '094644', '094608', '096604', '044604', '195331', '095131', '093740', '095439', '093540', '095391', '095537', '094604', '098331', '995331', '097340', '090437', '095231', '093380', '095531', '295331', '099437', '095237', '075437', '090049', '094634', '093310', '090249', '075437', '092331', '095371', '043340', '075437', '098949', '790949', '093340', '394604', '092340', '050949', '097340', '090449', '990949', '093300', '094609', '094704', '092437', '893340', '095931', '010949', '095487', '095537']"
번호,UPT_USR_ID,"['mimkh19', 'kimsh19', 'kfmkh19', 'rgadmsgud', 'rpadmsgud', 'ygaadmin', 'sgaadmin', 'hladmnn', 'sgawdmin', 'sbaadmin', 'heio21', 'kimkh19', 'kimkq19', 'hladmiu', 'hlalmin', 'hltdmin', 'sgaadzin', 'haro21', 'hlndmin', 'hladmgn', 'hladqin', 'kero21', 'hradmin', 'rlaymsgud', 'rimkh19', 'rdadmsgud', 'kimkh14', 'yladmsgud', 'hero01', 'kimkh99', 'kimwh19', 'hxadmin', 'kimkh29', 'kimkh15', 'herr21', 'rladmsgpd', 'hdadmin', 'sgaadmgn', 'sgaadhin', 'sgaadmiq', 'sgaadmzn', 'jladmsgud', 'hyro21', 'hladkin', 'kimkh29', 'ugaadmin', 'cladmsgud', 'haro21', 'hdro21', 'hero21', 'rladmseud', 'kgmkh19', 'hlvdmin', 'hero81', 'herw21', 'agaadmin', 'hero91', 'jero21', 'saaadmin', 'kimke19', 'kimxh19', 'wero21', 'hrro21', 'aimkh19', 'rladmsgud', 'hery21', 'iimkh19', 'hero21', 'hladcin', 'sgkadmin', 'rladmssud', 'kiokh19', 'sgaadmij', 'hero28', 'sgaqdmin', 'hero51', 'sgakdmin', 'hero31', 'hgro21', 'hero51', 'kimth19', 'hjro21', 'rlldmsgud', 'rlaqmsgud', 'sgaadmin', 'rlodmsgud', 'vero21', 'hero21', 'kinkh19', 'rlkdmsgud', 'hlanmin', 'hlodmin', 'igaadmin', 'kimkh11', 'rladmsgur', 'sgaadmcn', 'hero21', 'hero81', 'rladmsgus', 'sgaadnin']"
날짜,UPT_DT,"['29220531', '20220831', '20223310', '20200321', '20220531', '27230615', '22221220', '26220531', '20221920', '20220571', '20200615', '20220010', '21221220', '20221220', '20220731', '20220591', '20220533', '20220231', '29220531', '20210321', '29220310', '20221226', '20220340', '20281220', '20220431', '70220531', '20230614', '20230613', '20220721', '20250615', '20220324', '21220531', '20223220', '20220326', '20220410', '20730615', '20220621', '20220310', '26220321', '20230616', '20220310', '50220310', '20230715', '20130615', '20920310', '26220321', '20230605', '80220531', '20220371', '20227310', '20220531', '20220537', '20220531', '24220531', '20220390', '40220321', '20220538', '20220531', '20270310', '20920531', '20220321', '20220501', '20221225', '20220350', '20220301', '20220532', '20220312', '20221220', '20240310', '20220321', '50220321', '20240615', '20220361', '21220321', '20225220', '20221221', '21220531', '20220530', '20220533', '20321220', '20730615', '20220220', '26221220', '20220539', '20270531', '20221520', '20821220', '20221226', '20227220', '20221220', '20229321', '20220321', '20121220', '20239615', '20230815', '20230675', '27221220', '20220536', '20220910', '20221820']"
날짜,UPT_TM,"['092949', '090608', '094608', '091604', '595340', '694604', '075340', '095340', '095508', '060949', '095430', '095640', '055608', '390949', '695437', '595340', '098949', '095437', '095837', '094614', '045608', '095390', '095300', '095508', '095600', '093437', '094608', '095108', '095340', '091604', '795437', '035437', '995437', '095370', '094608', '096437', '094664', '095638', '294604', '095349', '095340', '894604', '695608', '994604', '096949', '890949', '095440', '095618', '095433', '094604', '095434', '094504', '035608', '095435', '095808', '090909', '095437', '090969', '095340', '095606', '094608', '090979', '055608', '085437', '090941', '094654', '098604', '095609', '095708', '795437', '090049', '094603', '090549', '094604', '095437', '095740', '090749', '095108', '994604', '096608', '295608', '095434', '096949', '090929', '894604', '090945', '094437', '040949', '090949', '096437', '093437', '090979', '095437', '095346', '092437', '890949', '070949', '090948', '092608', '095308']"
