domain,col_nm,values
,SYS_NM,"['비점오염물질 측뵗망 관리', '고랭솉밭 지리정보 분석', '핿점오염물질 측정망 관리', '비점오염 저감시설 관뵱', '비점오염 저감멈설 관리', '비점오염물질 측정망 관뻃', '비점오염 저감시설 튇리', '비점오염 설치사업장 지원랷스템', '뷱점오염 저감시설 관리', '썋점오염물질 측정망 관리', '비점오염 설치덑업장 지원시스템', '고퓩지밭 지리정보 분석', '촓점오염 저감시설 관리', '비점오염물질 측정망 관즌', '뜉점오염 설치사업장 지원시스템', '비점오염물윒 측정망 관리', '비점오염물질 측정뗑 관리', '대국민 통혟 사이트', '고랭지밭 지리정보 분륄', '대국민 통튾 사이트', '비점오염물질 측정망 롁리', '비점오염 저감첄설 관리', '비점오염 설치사업장 지삹시스템', '고랭지밭 지리정햇 분석', '비쉔오염 저감시설 관리', '비점오염물질 쉴정망 관리', '고랭지밭 낲리정보 분석', '비점오염물꾸 측정망 관리', '비점오염 설치사업픹 지원시스템', '비점오염 설치사업장 지횸시스템', '비점쀗염 저감시설 관리', '비점오염 킋치사업장 지원시스템', '고랭지밭 지리정쏪 분석', '대국민 똅합 사이트', '비점오염 설치사업장 지원시스첂', '비점오염 저감시촚 관리', '대국민 쯭합 사이트', '고랭지홍 지리정보 분석', '대국민 통합 놉이트', '비점오염걄질 측정망 관리', '비점뫔염 저감시설 관리', '고랭지뇛 지리정보 분석', '럷점오염 설치사업장 지원시스템', '뼙국민 통합 사이트', '대국민 통합 사졄트', '비점오염물질 핡정망 관리', '비점돔염물질 측정망 관리', '비점오염 저감시설 홊리', '비점오염 저벯시설 관리', '대국민 통꼿 사이트', '대국민 통합 사이뗩', '비점오굯 설치사업장 지원시스템', '비점오염 설치사업장 지원뾖스템', '대국민 통합 돮이트', '고랭지밭 지죨정보 분석', '비점오뢀물질 측정망 관리', '먻점오염 설치사업장 지원시스템', '비점오염물질 측녷망 관리', '비점오콵 저감시설 관리', '비점오염 설치사업장 지원시스횼', '비점높염 설치사업장 지원시스템', '대국민 통떯 사이트', '고랭지밭 지리정보 홑석', '비점오염 저감시설 관뎴', '비점오염 설치읐업장 지원시스템', '대국민 통합 사이됃', '비점오염 설치사업장 지원시스뀂', '대국민 통뇚 사이트', '챳국민 통합 사이트', '비점오염물질 측귷망 관리', '고랭지밭 쨸리정보 분석', '대국민 통합 사럓트', '비점오염물질 측정망 키리', '비퉷오염물질 측정망 관리', '고권지밭 지리정보 분석', '비점오염톧질 측정망 관리', '비점오염 설치사업장 지원시핸템', '비점오염 설치사업장 지원시스뙼', '비점오염 설치사업썩 지원시스템', '고랭퀝밭 지리정보 분석', '비점오염 설치사업장 지원꾿스템', '고랭지밭 지윓정보 분석', '췰국민 통합 사이트', '비점오염물질 측정숕 관리', '고랭지밭 지리정뇧 분석', '비점오염 설치사업장 지원트스템', '대국횃 통합 사이트', '비점벟염 설치사업장 지원시스템', '비점오염휝질 측정망 관리', '고랭지밭 지리정보 뗓석', '고냹지밭 지리정보 분석', '고랭지밭 지리정뽘 분석', '고랭지밭 지리정쒞 분석', '냗국민 통합 사이트', '비점오염물질 짂정망 관리', '비점팇염 설치사업장 지원시스템', '고랭지밭 뵱리정보 분석', '깙점오염 설치사업장 지원시스템', '비점오염물질 측정망 귀리', '춈국민 통합 사이트']"
번호,OUT_NO,"['1', '0', '3', '3', '0', '2', '1', '2', '5', '7', '4', '6', '7', '1', '8', '4', '6', '3', '0', '1', '0', '0', '3', '1', '5', '3', '1', '0', '7', '5', '8', '4', '2', '2', '3', '1', '9', '1', '0', '9', '3', '9', '8', '4', '0', '4', '8', '6', '0', '2', '1', '7', '1', '8', '2', '1', '2', '5', '8', '0', '0', '4', '7', '2', '1', '1', '1', '1', '6', '7', '0', '1', '9', '4', '2', '9', '1', '1', '3', '2', '8', '6', '2', '1', '8', '0', '3', '4', '4', '5', '8', '5', '1', '2', '9', '6', '0', '1', '4', '7']"
번호,INP_USR_ID,"['WIG201912', 'MIG201914', 'SYYTEM', 'MIG601912', 'MIO201912', 'SYSTEA', 'SYSPEM', 'MIG261912', 'SESTEM', 'MAG201912', 'MIG201914', 'SKSTEM', 'SYSCEM', 'MIG101912', 'MIG601912', 'MIG901912', 'TYSTEM', 'MIG204912', 'SYSTQM', 'SYSTBM', 'SYSTEN', 'MIG201112', 'MIJ201912', 'SYSGEM', 'SYSXEM', 'MIG201952', 'MIG200912', 'MIG207912', 'MIG201972', 'SYSFEM', 'MIG601912', 'SYSTEM', 'SYSXEM', 'SISTEM', 'MIG209912', 'MIG501912', 'MIG201612', 'SYUTEM', 'MIG201312', 'SYSTZM', 'MGG201912', 'SYSSEM', 'MIX201912', 'SYSTVM', 'ZIG201912', 'MIG201932', 'MIG201982', 'MIG201922', 'MIG207912', 'SYSTYM', 'SYSTJM', 'MIG201911', 'MIC201912', 'MIG201912', 'MIG201312', 'MIG201910', 'RYSTEM', 'MIJ201912', 'AYSTEM', 'SYSAEM', 'MIG201922', 'MZG201912', 'MIA201912', 'SYSTEJ', 'NIG201912', 'MIG201918', 'SYSTEF', 'MIG207912', 'MIG201919', 'SYSKEM', 'MIG201812', 'MIG211912', 'MIG901912', 'MIG701912', 'MIG200912', 'SOSTEM', 'SYYTEM', 'SDSTEM', 'SYDTEM', 'MSG201912', 'SYSKEM', 'MIG701912', 'SYSQEM', 'MIG501912', 'MIS201912', 'SXSTEM', 'MIG231912', 'KIG201912', 'MIG201912', 'MDG201912', 'SYOTEM', 'SDSTEM', 'SYSTPM', 'JYSTEM', 'SKSTEM', 'MRG201912', 'MIG201911', 'SYSTEM', 'MIG701912', 'MIG200912']"
날짜,INP_DT,"['20191020', '20191013', '20690926', '20191118', '20195030', '24190926', '20170926', '20191030', '20890926', '20221714', '30221214', '20191032', '20220214', '20190726', '29191030', '20221314', '20191035', '29221214', '20191070', '20191018', '20221214', '20191030', '50190926', '20190030', '20100926', '20224214', '40190926', '28191018', '20191048', '20191018', '50191030', '20791018', '20120926', '20192926', '20195030', '20193926', '20191098', '20192030', '20191018', '40190926', '20490926', '20191028', '20199926', '20191038', '20191018', '30190926', '23190926', '20191020', '20191028', '20140926', '20991018', '30191030', '20221234', '20221274', '70221214', '20141030', '20191080', '25190926', '20190926', '20021214', '20190996', '25190926', '20221218', '20191058', '50191018', '20191039', '20190936', '21191018', '20191088', '20181030', '20191035', '20191230', '20221514', '20192018', '20191418', '60190926', '20191038', '20621214', '20991018', '20221218', '20191058', '20191038', '20891018', '28191030', '20121214', '20171018', '21191018', '20199030', '21191030', '20190928', '26191018', '20921214', '20221214', '10191018', '20190925', '20821214', '20890926', '20221210', '20191018', '80190926']"
날짜,INP_TM,"['160828', '160428', '101416', '164856', '860856', '110842', '860856', '160142', '150828', '601416', '860806', '160056', '160858', '160840', '160854', '161828', '160843', '190828', '101410', '160856', '101415', '165842', '160028', '130856', '160888', '160856', '160844', '163806', '160442', '101419', '160506', '101416', '160856', '101116', '100806', '160838', '121416', '760856', '101415', '160906', '160628', '160846', '101411', '160228', '110806', '160848', '110806', '360842', '101446', '150806', '160886', '160856', '160206', '101426', '160826', '161842', '170856', '160878', '160228', '260842', '160829', '165856', '120806', '101419', '162828', '110842', '171416', '160806', '170842', '160876', '168806', '160842', '180842', '160256', '160886', '160206', '160892', '166856', '130828', '160829', '160848', '160942', '160892', '160876', '160852', '160842', '160556', '160846', '162806', '160256', '160742', '110806', '160806', '160728', '401416', '160846', '460828', '165828', '165842', '160842']"
번호,UPT_USR_ID,"['MIG201913', 'MIG001912', 'SISTEM', 'MIG201992', 'SYSTEL', 'MIG201916', 'SYSQEM', 'SYSTES', 'SYSTES', 'PYSTEM', 'XYSTEM', 'SYSTEU', 'PIG201912', 'MIG201942', 'SYSTEG', 'MIG241912', 'MIG101912', 'MIG209912', 'SYSTJM', 'MIG201952', 'SHSTEM', 'SYXTEM', 'SYSTEM', 'MLG201912', 'UIG201912', 'MIG601912', 'SYSTGM', 'MIG205912', 'SYSNEM', 'MIG201912', 'IIG201912', 'MCG201912', 'SWSTEM', 'SYATEM', 'QIG201912', 'MFG201912', 'MIG201312', 'MIG201712', 'SQSTEM', 'MIQ201912', 'SYSTEU', 'MIG201915', 'SYSTEM', 'SYQTEM', 'MIG201512', 'MIX201912', 'MIG201912', 'SYSAEM', 'MIG201112', 'SYRTEM', 'MIG202912', 'SQSTEM', 'SYYTEM', 'SQSTEM', 'HYSTEM', 'DYSTEM', 'MMG201912', 'SYSCEM', 'SYSTZM', 'MIG201916', 'SYQTEM', 'SLSTEM', 'SYSTAM', 'MIG241912', 'SYSTEQ', 'SYJTEM', 'MIG201812', 'MIG201412', 'MIG201812', 'MIG201915', 'MIM201912', 'SDSTEM', 'MIG301912', 'OIG201912', 'SYSTVM', 'MIG501912', 'SYSCEM', 'SYSHEM', 'SYSTEY', 'SYSTRM', 'MIF201912', 'YIG201912', 'VYSTEM', 'TIG201912', 'SYSEEM', 'SYSTEY', 'SYSTEX', 'MIG201952', 'SYSLEM', 'MIG204912', 'MIM201912', 'SLSTEM', 'MIG201112', 'SYFTEM', 'MIG801912', 'WIG201912', 'SYSJEM', 'SYSDEM', 'SYZTEM', 'MIG201982']"
날짜,UPT_DT,"['20321214', '20400325', '20200326', '20231214', '20421214', '20200316', '20261214', '20200375', '20200321', '20200526', '20200395', '20200525', '20221614', '20200326', '20200325', '80221214', '20200386', '20291214', '24221214', '20321214', '20200315', '20200323', '20250325', '28200326', '20221414', '20231214', '20200326', '20200825', '28200326', '20240326', '20400326', '20221219', '20200026', '20100325', '20221215', '90200325', '29200325', '20200325', '20222214', '10200326', '20200225', '20200376', '20240325', '20200126', '20270326', '20290326', '20221219', '20205325', '20241214', '20621214', '24200326', '40200326', '20271214', '20221216', '20201325', '20200385', '20225214', '20300326', '20221244', '30200325', '20200326', '20200328', '20200326', '20230325', '30200325', '20200395', '20200316', '20500326', '28200325', '25221214', '26221214', '20241214', '20220214', '20223214', '20200322', '20221214', '20260325', '20200326', '20271214', '20221284', '50200326', '20200345', '23200325', '10221214', '20521214', '20221114', '20500326', '40200325', '20221274', '20200395', '20221414', '20200306', '20224214', '20200326', '20221714', '90200326', '20200326', '23200326', '20200726', '20261214']"
날짜,UPT_TM,"['141628', '172933', '143623', '173729', '141623', '113036', '173079', '173076', '172753', '101446', '172951', '273029', '191416', '172952', '872953', '773029', '773036', '102416', '141123', '103029', '161623', '103029', '273029', '173829', '177029', '101416', '172957', '181416', '173033', '173629', '941623', '175029', '101414', '101516', '192953', '101411', '173023', '172953', '173030', '141603', '173336', '131416', '107416', '173236', '144623', '772953', '175036', '175036', '172952', '172029', '101116', '148623', '153036', '173029', '141683', '173236', '172963', '172853', '173329', '102953', '178036', '193036', '101410', '172954', '473036', '133036', '183029', '173336', '172953', '901416', '163029', '143029', '141683', '173636', '105416', '101436', '173529', '172953', '473029', '123036', '151416', '171953', '172653', '173026', '172993', '141923', '172963', '131416', '149623', '172952', '901416', '141622', '641623', '141023', '103029', '141620', '172959', '301416', '101916', '173136']"
여부,USE_YN,"['Y', 'Y', 'N', 'N', 'N', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'N', 'Y', 'Y', 'N', 'Y', 'N', 'N', 'N', 'Y', 'Y', 'Y', 'Y', 'N', 'Y', 'N', 'N', 'N', 'Y', 'Y', 'N', 'N', 'N', 'N', 'Y', 'Y', 'N', 'Y', 'Y', 'N', 'Y', 'N', 'Y', 'N', 'N', 'Y', 'Y', 'N', 'Y', 'N', 'N', 'Y', 'N', 'Y', 'N', 'Y', 'Y', 'N', 'N', 'Y', 'Y', 'N', 'Y', 'N', 'Y', 'Y', 'N', 'Y', 'N', 'N', 'Y', 'Y', 'N', 'N', 'Y', 'Y', 'Y', 'N', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'Y', 'N', 'N', 'N', 'N', 'Y']"
날짜,CNNT_DT,"['20226816', '21210507', '20220312', '20220408', '20270507', '20220828', '20220116', '20220802', '20220352', '20920322', '20216507', '20210907', '40221220', '20230322', '20220302', '20220808', '23220322', '20220722', '25220808', '20250507', '20221220', '20720816', '20271220', '20220016', '20270816', '20290808', '20280808', '20220806', '20220818', '20220816', '80220808', '20226322', '26220808', '23220322', '20220846', '20220507', '20220808', '10221220', '20219507', '22220816', '22220322', '20220808', '20281220', '20220819', '20290322', '20120808', '23210507', '27220322', '20226816', '20217507', '20280808', '20280507', '20220814', '20221220', '20200808', '23210507', '20221220', '20220803', '20121220', '20320808', '60220322', '20220808', '27221220', '20224322', '20220422', '20260816', '20210707', '20221290', '26220322', '20121220', '20220320', '20220322', '20221420', '20220312', '20210507', '50221220', '70220816', '20721220', '20223808', '28220322', '20221228', '20220817', '20220916', '20211220', '20230322', '20210322', '20225816', '20220416', '40220808', '20224816', '20213507', '26220322', '20220816', '10220322', '20220022', '20720816', '20213507', '20220808', '20240808', '20220316']"
날짜,CNNT_TM,"['153853', '103838', '113824', '183824', '113853', '106824', '193853', '113853', '103850', '103894', '103838', '105853', '103898', '103738', '303837', '105853', '143838', '163837', '103803', '503824', '113824', '103824', '803837', '109838', '103863', '103868', '103743', '103852', '108853', '503853', '103818', '103543', '100843', '103878', '103894', '503824', '163838', '103835', '903837', '104843', '103853', '103853', '103524', '103878', '603824', '183837', '103823', '203843', '103831', '193838', '103224', '183838', '303843', '103850', '103852', '703843', '103253', '103837', '103835', '403837', '103864', '103737', '103814', '103883', '103553', '173837', '103828', '103843', '104837', '109824', '103638', '603837', '109824', '104838', '103847', '103538', '103843', '103868', '103024', '106824', '105843', '203837', '193824', '103837', '143843', '193843', '103826', '503843', '103833', '103821', '103824', '103537', '103845', '103857', '303838', '103845', '103827', '103424', '403843', '103852']"
코드,LOG_KND_CD,"['DQ', 'SESSIBNC', 'JSDN', 'DR', 'SESSIONX', 'SESIIONC', 'LOGVUT', 'SESJIONC', 'HO', 'DOGOUT', 'SESSIBNC', 'IOGINS', 'LOGINP', 'JHON', 'LOYOUT', 'LOEINS', 'LOGTNS', 'SEKSIONC', 'SEVSIONC', 'TO', 'DY', 'DY', 'LSON', 'SEQSIONC', 'SESSIONC', 'DB', 'JSOG', 'JSKN', 'SPSSIONC', 'QO', 'LFGOUT', 'JSFN', 'JSOW', 'SESSIOZC', 'LOGOUD', 'LOPOUT', 'LOGCNS', 'DD', 'SESRIONC', 'LOCOUT', 'LEGOUT', 'SPSSIONC', 'LHGOUT', 'OOGINS', 'SUSSIONC', 'LOHOUT', 'SESSIOBC', 'LOLINS', 'SO', 'LOGORT', 'SESSIOYC', 'JNON', 'SESGIONC', 'LOCINS', 'LOGONS', 'PO', 'LOGOAT', 'LNGOUT', 'LOGOUX', 'SESSIONE', 'LOGVUT', 'LOGBUT', 'LOGGNS', 'SSON', 'SESLIONC', 'JSBN', 'ZOGOUT', 'LOGINC', 'JJON', 'JESSIONC', 'LSON', 'JSPN', 'SESSCONC', 'LOGOUZ', 'LTGINS', 'GO', 'LOGIYS', 'DOGOUT', 'JSOM', 'LPGINS', 'LOGIAS', 'SESLIONC', 'IO', 'SSSSIONC', 'IESSIONC', 'SESBIONC', 'ZSON', 'LOGIFS', 'LOUINS', 'VOGOUT', 'SEKSIONC', 'LOGSUT', 'LZGOUT', 'LOGINP', 'LOGUUT', 'SESSIRNC', 'DC', 'YESSIONC', 'JVON', 'SOSSIONC']"
