domain,col_nm,values
날짜,UPT_DT,"['21190923', '20181115', '60191105', '20195923', '20191155', '20191004', '20195114', '28191114', '20691105', '20190943', '21191114', '20191104', '20191195', '20198923', '20191205', '20191034', '20191119', '20191102', '20191315', '20591115', '20171114', '20191113', '20191006', '20191514', '20191105', '20191515', '20193115', '20990923', '20190963', '20181105', '29190923', '20191104', '20791114', '22190923', '20590923', '20170923', '20191119', '20191104', '20196114', '20191004', '20491114', '20181004', '20190923', '20291105', '20191101', '20190105', '20390923', '28191114', '20193923', '20091115', '20190963', '20194114', '20191135', '20191115', '20491114', '20192105', '26191004', '20121004', '21191004', '20160923', '20191105', '20190963', '20197004', '20191314', '20190925', '20191118', '20111105', '90191105', '20194105', '20193923', '20100923', '20690923', '20193923', '20191145', '20191185', '20194115', '40190923', '25191105', '20090923', '20191074', '40191004', '24191114', '20199114', '20196115', '20291115', '20191125', '40191105', '90191115', '20191404', '20691114', '20192114', '20191000', '20191905', '20691105', '20191114', '20891105', '20291115', '26191105', '20191114', '20191715']"
날짜,UPT_TM,"['101455', '172390', '143600', '178300', '111455', '153000', '103200', '143070', '611455', '131455', '103400', '101455', '155449', '111855', '103290', '103800', '643000', '103200', '743000', '155142', '143005', '141000', '172300', '153149', '243000', '172350', '143090', '555149', '172302', '105149', '155749', '143800', '455149', '111255', '172800', '145000', '118455', '193200', '183000', '177300', '572300', '872300', '182300', '171300', '157149', '655149', '172900', '143080', '403200', '143007', '172302', '103000', '156149', '101200', '123000', '152300', '172400', '172100', '111425', '111455', '243000', '142000', '155149', '101455', '143000', '105149', '155449', '193200', '543000', '111458', '103000', '155199', '103100', '172100', '303200', '143020', '153000', '155139', '143040', '143400', '143300', '133200', '272300', '155142', '103200', '143300', '303200', '172300', '103000', '103200', '191455', '148000', '111485', '143070', '103230', '103240', '175149', '103200', '141455', '155249']"
코드,CD_KND_NO,"['FC20005', 'FG10005', 'MP10003', 'FC70005', 'FW10005', 'MS10013', 'FC10205', 'FC10004', 'MS10064', 'FC10025', 'FC20029', 'FC10098', 'MS10063', 'RC10008', 'FC20029', 'FC10008', 'FC10025', 'LS10003', 'MS20004', 'FQ10005', 'MS10304', 'FC16008', 'FC10305', 'DC10008', 'KC10029', 'FC18005', 'FC10068', 'FC10908', 'FC10019', 'FC10006', 'FC10006', 'FC10023', 'JS10004', 'FC19005', 'FC30008', 'MS00004', 'FC10098', 'FC13005', 'FC10008', 'FC00005', 'LC10008', 'FC10015', 'MS10004', 'MS10104', 'MS10604', 'FC10908', 'MT10003', 'MS15004', 'MS10074', 'MS60003', 'MS10000', 'MS10063', 'FC10015', 'MS10003', 'MS10004', 'FC10004', 'ME10004', 'GC10008', 'FC17008', 'MP10003', 'FM10005', 'US10004', 'MS10006', 'GC10029', 'FC10008', 'MS40003', 'FC13008', 'FC10039', 'MV10004', 'FC10069', 'FC10005', 'FC10095', 'MS10703', 'MS10003', 'GS10004', 'MS10003', 'FC10905', 'MS10001', 'MS20003', 'FC10038', 'MS10703', 'VC10029', 'FC10020', 'RC10029', 'FC18029', 'FM10008', 'MS10704', 'FC10905', 'FC19005', 'MS11003', 'FC10005', 'MS90004', 'FC10105', 'FC10529', 'MS10003', 'FC90029', 'FC10905', 'YS10004', 'FC60005', 'MS10003']"
코드,CD_KND_NO,"['FC10005', 'MS90004', 'FC10005', 'FC80005', 'MS10903', 'OC10005', 'FC10003', 'FC10729', 'FC10069', 'FC10705', 'MW10003', 'MS10003', 'FC10078', 'FC11005', 'QC10005', 'FC10608', 'FC11008', 'MS10704', 'FQ10008', 'QS10004', 'MR10003', 'FC10026', 'MS70004', 'FS10004', 'FC10908', 'NS10003', 'FC60029', 'MS10000', 'MS10503', 'FC10020', 'MS16003', 'FP10029', 'MS10004', 'NC10008', 'FC10007', 'MC10004', 'FC10008', 'MS10063', 'MS10073', 'MS16003', 'GS10004', 'MS00003', 'FI10005', 'MS70003', 'FC20008', 'FC90005', 'HC10029', 'MS10014', 'WC10008', 'FC13005', 'FC11029', 'FC10015', 'MI10003', 'MS10093', 'FC10022', 'MG10003', 'FC10039', 'MS10024', 'FC80029', 'MS00004', 'GS10004', 'FC70029', 'FC00029', 'MR10003', 'MS10004', 'MS10004', 'MS15004', 'FC30029', 'VS10003', 'FC10329', 'FQ10029', 'MS10000', 'FC16008', 'MS10093', 'MZ10003', 'FC10805', 'MS10003', 'FU10008', 'LC10029', 'FC10058', 'FC10929', 'FD10005', 'MS10603', 'JC10008', 'FC19029', 'FW10005', 'FY10005', 'FF10008', 'MO10004', 'QC10005', 'FC10008', 'FC90029', 'MQ10003', 'FC10805', 'FC10508', 'FB10008', 'FC10008', 'MZ10004', 'FC10028', 'FC10068']"
번호,CD,"['12', '83', '3', '10', '0', '19', '0', '22', '92', '1', '23', '1', '10', '16', '0', '0', '7', '0', '1', '1', '0', '17', '1', '10', '1', '14', '32', '16', '52', '53', '83', '12', '71', '1', '0', '12', '13', '13', '1', '19', '1', '17', '13', '9', '2', '13', '12', '12', '1', '15', '1', '1', '10', '42', '17', '16', '1', '17', '17', '0', '21', '7', '13', '51', '0', '0', '14', '14', '71', '8', '19', '0', '1', '62', '1', '12', '18', '11', '13', '82', '15', '3', '13', '81', '16', '93', '6', '10', '12', '9', '93', '18', '42', '1', '72', '14', '10', '15', '18', '82']"
번호,PAR_CD,"['R', 'E', 'ROOT', 'T', '112', 'ROOU', 'RYOT', '902', 'N', 'S', '1', '182', '142', 'NULL', '0', '192', 'ROST', 'ROOB', 'X', 'BOOT', 'ROOY', 'P', 'RSOT', 'NULL', 'C', 'QOOT', 'NULL', 'RXOT', '172', 'X', 'I', 'NULL', '1', '0', '1', '103', '0', 'NULL', '0', 'NULL', 'NULL', '1', 'NULL', '107', 'V', 'NULL', 'OOOT', 'NULL', 'G', 'NULL', 'NULL', 'RTOT', 'NULL', 'NULL', '1', 'P', 'HOOT', 'I', 'D', 'HOOT', '0', 'REOT', '0', '1', '152', '1', 'NULL', '1', 'TOOT', 'NULL', 'NULL', 'NULL', 'C', 'NULL', 'NULL', '108', '1', 'ROOH', '152', 'NULL', '902', 'E', '0', 'L', 'K', 'NULL', 'ROON', 'B', 'NULL', '101', '0', 'E', '182', 'LOOT', '502', '0', 'NULL', 'NULL', 'ROQT', 'U']"
번호,INP_USR_ID,"['sgl3', 'OIG201912', 'MIG201952', 'SYKTEM', 'MIG201962', 'SZSTEM', 'AKMIN', 'SYSTJM', 'MIG205912', 'dga3', 'sgi3', 'ssa3', 'SYSTEM', 'SUSTEM', 'SYSTEG', 'MIG241912', 'XYSTEM', 'SYSTEM', 'MIG201712', 'MIG201916', 'ADQIN', 'ADMMN', 'MIG204912', 'MIG251912', 'SYSWEM', 'SYSTEX', 'ADMIN', 'SYSIEM', 'MYSTEM', 'MIG101912', 'ARMIN', 'MUG201912', 'SYSLEM', 'SYSTEB', 'sga7', 'SYSTEO', 'ADTIN', 'VIG201912', 'SYSTWM', 'MRG201912', 'MIG211912', 'SYSTEG', 'ADRIN', 'AZMIN', 'YYSTEM', 'AJMIN', 'SNSTEM', 'spa3', 'SYSGEM', 'NYSTEM', 'SYSFEM', 'aga3', 'MYG201912', 'xga3', 'MIG201911', 'ADMCN', 'SKSTEM', 'yga3', 'MEG201912', 'MIG201992', 'MIG701912', 'AHMIN', 'ADMIL', 'sla3', 'JDMIN', 'ADHIN', 'ABMIN', 'SYSTEU', 'MIG201912', 'MIG201917', 'MDMIN', 'EYSTEM', 'MIG601912', 'MIG201913', 'sgq3', 'sgw3', 'soa3', 'sgd3', 'MHG201912', 'ADMIG', 'SGSTEM', 'ADGIN', 'MIG203912', 'sga6', 'MIG201915', 'sgi3', 'sga8', 'sga3', 'ADMIY', 'SYSOEM', 'sga3', 'IIG201912', 'sga9', 'MIG281912', 'soa3', 'sga3', 'YIG201912', 'MIX201912', 'MIF201912', 'MIG201992']"
날짜,INP_DT,"['20191194', '20190920', '20191021', '20121118', '20194023', '25191023', '90191023', '23191114', '70191022', '23191023', '20190960', '20190950', '60191114', '80191023', '20193022', '20193023', '20191110', '20191158', '21190920', '20191118', '21190920', '23191023', '20191158', '20991118', '20171114', '20191022', '90191023', '20191116', '20290920', '20291114', '20190920', '20121022', '29191022', '10191118', '20191023', '20191027', '27191118', '10191023', '20191523', '10191118', '24191023', '70190920', '20195920', '20191021', '20791118', '70191114', '20131118', '21190920', '20190720', '20191027', '20198022', '20131023', '20191025', '20199023', '20191178', '20161023', '20190924', '20191025', '50190920', '20191914', '20391118', '20191178', '20191033', '20151118', '20191122', '20190920', '20181114', '20191043', '20090920', '27191118', '20191922', '20191062', '21191118', '20198920', '20491023', '20191823', '20191092', '20191920', '20131023', '29190920', '20191013', '20151118', '20190920', '20191622', '20101118', '20991022', '20391023', '20130920', '20190923', '23191114', '50191114', '20690920', '20191115', '25191022', '30191022', '26191022', '20191119', '20191063', '90191118', '20190118']"
날짜,INP_TM,"['170754', '123800', '160750', '190815', '130874', '430750', '190815', '160754', '130751', '130813', '530815', '130854', '130915', '142800', '130710', '130315', '143808', '630815', '143800', '130846', '140844', '137815', '130734', '160815', '130865', '130450', '130700', '143400', '130875', '137750', '143806', '143300', '130790', '130254', '130755', '100754', '138815', '130756', '130824', '130756', '130650', '120750', '130819', '137754', '137754', '930844', '130755', '130755', '130715', '130720', '630750', '130818', '130753', '150815', '130753', '130844', '138844', '130764', '133750', '130760', '180750', '110750', '130774', '130844', '180754', '190815', '243800', '180844', '130814', '130654', '130544', '130754', '103800', '430754', '130850', '130750', '143800', '143809', '130790', '130840', '130865', '130215', '843800', '130751', '730750', '110844', '180815', '130724', '137754', '230815', '130759', '143840', '130811', '830844', '430844', '143800', '180750', '130845', '183800', '110844']"
번호,UPT_USR_ID,"['MIP201912', 'SYGTEM', 'MIG201012', 'PIG201912', 'MIG201912', 'MIG201912', 'MIG201917', 'MIJ201912`', 'SYSTEN', 'SFSTEM', 'MIG201912', 'ADMIG', 'sja3', 'ADMFN', 'MIG201512', 'SYSTEV', 'SYSIEM', 'SYSTXM', 'sgu3', 'yga3', 'MIG201902', 'MIG203912', 'SYSTLM', 'LDMIN', 'sgq3', 'ADUIN', 'APMIN', 'sba3', 'sba3', 'mga3', 'MBG201912`', 'SGSTEM', 'EIG201912`', 'TDMIN', 'sxa3', 'DIG201912`', 'MYSTEM', 'MXG201912`', 'MIG201912`', 'sga0', 'MIG207912', 'SYTTEM', 'AIMIN', 'SJSTEM', 'yga3', 'AVMIN', 'MIG201972`', 'sva3', 'ADMAN', 'SYSWEM', 'sgl3', 'XYSTEM', 'SWSTEM', 'MIG201112', 'sga5', 'MIN201912`', 'ADMON', 'sga3', 'sga2', 'ADMFN', 'MIG201916`', 'MIG201902`', 'iga3', 'GYSTEM', 'ADBIN', 'SDSTEM', 'ADEIN', 'uga3', 'ADZIN', 'MIG201912`', 'MIG251912', 'ADMVN', 'MIG201914', 'OIG201912`', 'MIG201912`', 'sba3', 'VIG201912`', 'MIG201942', 'sua3', 'sgp3', 'MIG401912`', 'MIN201912', 'sga3', 'SYSEEM', 'ANMIN', 'OIG201912', 'sgq3', 'MIG201212`', 'AQMIN', 'sga3', 'ADMIU', 'MIG201212`', 'ADGIN', 'ADMIX', 'MEG201912', 'ADCIN', 'MIG201812`', 'sua3', 'SYMTEM', 'sgc3']"
날짜,UPT_DT,"['40191118', '20191022', '20190920', '30191022', '20191108', '20151022', '20691023', '20190950', '20590920', '20194022', '60191118', '20691022', '20390920', '20161022', '20190420', '20191111', '20120920', '20199114', '20191114', '20131114', '20191072', '20191110', '29190920', '29191023', '20191024', '21191114', '20191518', '20151022', '20191020', '20191118', '20191024', '20197023', '20191115', '20190520', '70191118', '20191024', '20190922', '20691118', '23191023', '20191118', '20191023', '20191218', '20190920', '20191918', '20191214', '20191023', '20191022', '20131114', '23191118', '20191029', '20110920', '20198114', '20190920', '20190970', '20191027', '20140920', '20141022', '10191023', '29191118', '20190118', '20191024', '20191023', '60190920', '22191114', '23190920', '20101114', '23190920', '29191023', '20121023', '80191114', '20191023', '20191022', '20161023', '20891114', '50191118', '20191073', '20191110', '23190920', '20191118', '90191023', '20171023', '23191114', '20190930', '50191022', '21191022', '20199118', '50191022', '20191028', '20191178', '80191118', '20190920', '20791023', '20151023', '20191002', '20191322', '25191023', '22191114', '20191123', '27191118', '20140920']"
날짜,UPT_TM,"['130841', '130354', '130843', '123800', '130615', '130813', '160815', '140844', '130650', '130730', '143800', '130044', '730750', '343800', '143806', '190815', '140750', '130819', '143810', '230750', '130815', '130759', '130770', '743800', '144800', '130794', '130750', '139750', '143500', '180815', '143860', '136844', '130757', '130855', '132844', '149800', '130815', '139844', '130847', '130751', '130215', '830844', '130875', '145800', '135750', '130780', '330750', '130954', '130810', '130944', '130754', '130815', '630754', '130744', '180754', '143100', '643800', '180754', '120844', '138844', '130784', '130750', '137844', '120844', '130215', '148800', '160750', '130845', '130454', '130250', '130845', '160750', '530750', '130751', '130815', '130734', '130752', '138844', '133844', '130654', '143850', '130756', '130753', '730750', '130250', '131815', '143809', '150844', '143600', '130744', '120844', '130815', '130895', '130215', '130350', '143800', '143807', '843800', '130815', '830750']"
수량,DSP_APR_ORD,"['1', '60', '16', '0', 'NULL', '2', 'NULL', 'NULL', '8', '9', '6', '60', 'NULL', '0', '4', 'NULL', '1', '0', '0', 'NULL', 'NULL', 'NULL', 'NULL', '13', '13', 'NULL', 'NULL', '1', '90', '5', '90', '0', '0', 'NULL', '0', '0', '0', '40', 'NULL', '0', '0', 'NULL', '0', '16', '0', '0', 'NULL', '7', 'NULL', '17', '1', 'NULL', 'NULL', '0', '6', '1', '0', '0', '11', '16', '15', '15', '17', '3', '6', '1', '10', '13', '15', '0', '0', '0', '60', '10', 'NULL', '1', 'NULL', '1', '2', '0', '8', 'NULL', '1', '0', 'NULL', '7', '1', '1', '10', '1', '15', '50', '0', '15', '5', '0', 'NULL', '1', '60', '30']"
번호,INS_NO,"['110029', '115062', '110310', '110056', '110619', '410019', '110065', '119010', '110099', '110056', '115062', '110419', '119019', '510056', '150019', '110090', '110856', '610019', '110043', '119019', '110059', '100062', '110045', '110619', '410010', '110056', '110014', '114019', '140010', '116062', '110043', '110056', '110061', '310062', '119045', '120010', '110099', '810056', '116062', '110016', '110210', '610045', '110045', '410056', '112019', '160019', '510010', '110049', '110056', '110055', '110745', '110061', '110056', '110010', '110556', '110099', '114045', '110046', '112045', '110013', '160056', '110035', '110062', '130019', '120019', '110919', '100056', '110156', '180010', '110010', '210045', '410062', '110065', '110016', '100062', '140045', '130062', '110079', '110036', '180056', '110356', '110610', '180045', '110059', '116010', '110656', '150010', '118010', '110016', '130062', '510056', '120010', '110060', '110011', '112019', '150056', '118019', '110005', '110016', '116045']"
코드,INS_SE_CD,"['17', '25', '10', '71', '11', '13', '42', '10', '13', '85', '15', '18', '17', '24', '16', '54', '52', '53', '82', '14', '15', '18', '64', '15', '10', '34', '14', '14', '15', '16', '18', '94', '14', '11', '72', '23', '32', '18', '83', '12', '55', '15', '65', '55', '10', '44', '11', '51', '34', '92', '14', '75', '95', '11', '13', '16', '17', '23', '19', '81', '18', '14', '11', '11', '13', '13', '44', '11', '14', '12', '10', '18', '34', '18', '11', '19', '19', '19', '19', '75', '12', '19', '51', '18', '84', '43', '75', '11', '13', '95', '14', '13', '13', '11', '71', '64', '21', '17', '65', '12']"
번호,CMPT_INS_NO,"['810181', '130101', '110100', '110341', '115241', '110419', '510181', '410019', '110101', '910101', '160019', '112101', '111241', '110301', '170241', '150019', '610181', 'NULL', '110741', '110681', '110019', 'NULL', '110019', '410019', '110089', 'NULL', '160101', '110161', '110201', '110029', '510019', '710101', '110181', '116181', '110241', '130101', '180019', '160019', '110184', '110243', '110015', '110019', '100101', '110013', '110111', '110019', '110281', 'NULL', '110141', '110241', '110104', '110029', '110101', '190019', 'NULL', '130019', '130181', '112241', '160181', '110481', '810181', '114101', 'NULL', '810181', '111241', '112019', '110201', '150019', 'NULL', '110181', '110100', '110018', '130181', 'NULL', '110019', '210101', '130181', '310101', '113101', '117019', '110019', '110681', '170241', '140019', 'NULL', '110219', 'NULL', '110049', '110141', '110180', '110441', '110039', '110089', '112101', 'NULL', '110191', 'NULL', '610101', '114241', '110108']"
코드,ROL_SE_CD,"['0', '4', '0', '1', '9', '0', '0', '0', '4', '0', '0', '1', '2', '0', '0', '1', '0', '5', '5', '1', '0', '0', '0', '0', '7', '1', '7', '1', '1', '3', '1', '4', '4', '1', '6', '1', '7', '2', '1', '7', '3', '1', '0', '0', '1', '1', '5', '5', '0', '7', '8', '6', '3', '0', '1', '4', '1', '8', '0', '7', '0', '6', '1', '0', '5', '0', '4', '1', '1', '0', '0', '0', '0', '0', '6', '5', '9', '0', '1', '0', '0', '0', '1', '1', '2', '5', '1', '6', '0', '9', '3', '0', '5', '8', '4', '4', '8', '1', '8', '4']"
번호,INP_USR_ID,"['NIG201912', 'MIG201912', 'MZG201912', 'MIG291912', 'MGG201912', 'MIG401912', 'MIG201992', 'UIG201912', 'AIG201912', 'MIG201012', 'MIG251912', 'MIG501912', 'MIG201914', 'MIG601912', 'MIG201212', 'MIG201012', 'MIG201962', 'MIG201912', 'MIG201992', 'MIG211912', 'MIG201918', 'DIG201912', 'MXG201912', 'MIG231912', 'MIS201912', 'FIG201912', 'MIG201914', 'MIG501912', 'MIG201918', 'MIG201992', 'MDG201912', 'MIG201916', 'MIG201912', 'MIG701912', 'MGG201912', 'MIG201982', 'JIG201912', 'MII201912', 'IIG201912', 'MIT201912', 'MIG201910', 'MPG201912', 'MII201912', 'MIG501912', 'MIG200912', 'MIG221912', 'MIG201982', 'MIG201612', 'OIG201912', 'MIG201942', 'MIG201916', 'MIG241912', 'MIG201912', 'MIG401912', 'GIG201912', 'MIG501912', 'MIG203912', 'MIG261912', 'MFG201912', 'YIG201912', 'MIG291912', 'MIG200912', 'MIG201012', 'MIG241912', 'MIF201912', 'MKG201912', 'MIR201912', 'MIG601912', 'SIG201912', 'MIG201942', 'MIG209912', 'MIG201992', 'XIG201912', 'MIG201952', 'MIG201912', 'MIG201916', 'MIG209912', 'MIG201911', 'MIG201812', 'MIG301912', 'MIB201912', 'MIG201919', 'MIG201412', 'MIS201912', 'XIG201912', 'JIG201912', 'MNG201912', 'MIG201917', 'MIG201902', 'MWG201912', 'MIV201912', 'MIG201952', 'MIG301912', 'MLG201912', 'MSG201912', 'TIG201912', 'MIG201712', 'MIG211912', 'MIA201912', 'MIG801912']"
날짜,INP_DT,"['20191127', '20230512', '20221915', '20291215', '20021215', '20210201', '21230201', '20240112', '20030112', '20280112', '20239201', '20221285', '20930112', '20630112', '20230231', '20191027', '20991127', '20221214', '20192127', '21221215', '20230012', '20930112', '20191121', '20230112', '20224215', '29221215', '20930112', '20250112', '20220201', '40230112', '20191427', '20191167', '20230115', '20232112', '20191127', '25230112', '20221215', '20130112', '20230102', '20239201', '90221215', '20221215', '20250201', '20230112', '20521215', '28191127', '20230204', '20121215', '20230201', '20234112', '21221215', '20221115', '20230512', '20230201', '50221215', '20230102', '20230251', '20230712', '30230112', '70230112', '20621215', '20191927', '20239112', '20230112', '20221265', '20191027', '50221215', '20191127', '20221215', '20621215', '20230192', '20030201', '20280201', '20221215', '20281215', '10230201', '20231201', '20191177', '20230261', '20230172', '20230901', '70230201', '20891127', '20230512', '20191927', '50221215', '20234201', '60230112', '20221215', '20221275', '23221215', '20230114', '20230208', '50230201', '20221215', '20230112', '20236201', '20230207', '20391127', '20491127']"
날짜,INP_TM,"['152340', '181539', '105744', '121539', '152348', '111649', '119249', '611249', '552348', '105734', '191249', '181249', '115249', '351539', '152338', '151539', '110249', '141539', '111149', '152346', '152348', '112348', '108734', '905734', '152348', '171249', '152358', '111299', '251539', '711249', '105731', '111249', '105934', '111259', '111289', '152048', '151839', '105731', '141539', '111243', '605734', '652348', '105234', '811249', '171249', '151939', '105714', '111246', '151529', '152398', '152948', '351539', '109734', '116249', '121249', '108734', '116249', '152248', '181539', '111299', '152344', '151534', '101734', '105534', '151537', '105034', '105434', '102734', '511249', '152346', '151249', '151589', '251539', '152448', '105734', '172348', '156348', '111242', '111279', '311249', '105734', '511249', '172348', '152048', '111539', '151539', '113249', '105434', '175734', '105734', '151539', '115734', '195734', '752348', '152348', '552348', '351539', '195734', '152248', '111219']"
번호,UPT_USR_ID,"['MIG200912', 'JIG201912', 'MKG201912', 'MIG208912', 'MIP201912', 'MIG201812', 'MIG201612', 'MIG201982', 'MZG201912', 'MIG201952', 'MIG201912', 'MIG401912', 'MIM201912', 'OIG201912', 'MIG201910', 'MIM201912', 'MIG201512', 'MIC201912', 'MIS201912', 'MIG401912', 'MIG201912', 'MIG206912', 'MIG209912', 'MIG201914', 'MIG291912', 'MRG201912', 'MIG207912', 'MIG221912', 'TIG201912', 'MDG201912', 'FIG201912', 'IIG201912', 'MIG901912', 'MIG201512', 'MIX201912', 'MIG211912', 'MIG209912', 'MIG201412', 'MIG208912', 'HIG201912', 'MIG201917', 'MIG201512', 'MIG202912', 'MIG205912', 'MIG209912', 'MIG291912', 'MIG401912', 'MHG201912', 'MIG211912', 'MEG201912', 'MIG201910', 'MIG501912', 'MCG201912', 'MIG201912', 'MIG201712', 'MIG201812', 'TIG201912', 'MIG281912', 'MIG201942', 'MIG201512', 'MIG201922', 'BIG201912', 'MIG201914', 'MIG201952', 'MIG501912', 'MIG206912', 'MIG205912', 'MHG201912', 'MIG201952', 'MIG201942', 'MIG201112', 'MIG203912', 'MIG201942', 'MIG201915', 'MIG208912', 'MIG201922', 'MIR201912', 'MIG271912', 'MIG201952', 'MIG401912', 'MXG201912', 'MIG201212', 'MXG201912', 'MIN201912', 'MIG241912', 'MIG201412', 'MIG201916', 'MIG201942', 'MIG201918', 'MIG201912', 'GIG201912', 'MIG201932', 'MIG201942', 'MIG201972', 'MIG201915', 'MKG201912', 'MIG201912', 'MIG201982', 'MIG201902', 'MIG271912']"
날짜,UPT_DT,"['20221015', '20221211', '22230112', '20030112', '20230241', '20193127', '25191128', '20230114', '20230201', '20200201', '20250112', '20194128', '60230112', '20225215', '20191124', '21191127', '20230117', '20238112', '20230118', '20191827', '20221218', '20821215', '22191127', '20211215', '20230901', '20237201', '40191128', '27191128', '20230291', '20151127', '60191127', '20230182', '20191128', '20221217', '20221215', '24221215', '20230701', '20221255', '20791128', '70191127', '20230208', '20230112', '20211215', '50191127', '20290201', '20230111', '25191127', '20221215', '20233112', '20231201', '20191137', '20491127', '20220215', '20250201', '20191127', '70191128', '27191127', '20221715', '20191428', '20191927', '20221815', '20130201', '20221211', '20230501', '20191127', '20230201', '20194127', '20221210', '20221415', '20221225', '20191148', '20321215', '27191127', '20230112', '27230112', '20230201', '20191138', '20221235', '20221515', '20221255', '20260112', '20220201', '20141127', '20236201', '10191128', '20191128', '25230201', '20191187', '22191127', '20191028', '20230701', '20191628', '50230112', '90191127', '26191128', '20691127', '20221215', '20391128', '20236201', '20230115']"
날짜,UPT_TM,"['105714', '151529', '711249', '105794', '151569', '145834', '105739', '111249', '146833', '145833', '145333', '111248', '105738', '105730', '102348', '145833', '151559', '101734', '251539', '105734', '145883', '135833', '351539', '111949', '105733', '106734', '145834', '752348', '135734', '145823', '151535', '111247', '152349', '105334', '751539', '114249', '185833', '111649', '158348', '117249', '103734', '151531', '154539', '155539', '245833', '111949', '105334', '165734', '152345', '145830', '152348', '551539', '745833', '111249', '102734', '152349', '111049', '105744', '151239', '145823', '181539', '151039', '652348', '151538', '102734', '111243', '151533', '811249', '152748', '148833', '105734', '145803', '102734', '132348', '152347', '125833', '105794', '151532', '141833', '142348', '105754', '175833', '157539', '155348', '111539', '111248', '103734', '161249', '105734', '121539', '105833', '111849', '111749', '152388', '115734', '118249', '111249', '151539', '111219', '132348']"
번호,WS_RIV_NO,"['100103', '100403', '8001', '160101', '1081', '600102', '900101', '100152', '1004', '107101', '13', '105103', '100103', '100903', '1004', '20', '100123', '100101', '100701', '1006', '140101', '100301', '80', '100104', '100108', '100141', '100102', '103103', '1701', '15', '1002', '1001', '100302', '104102', '14', '100100', '150102', '1031', '7001', '700101', '100183', '700102', '1201', '100104', '600103', '100131', '1007', '100802', '17', '160103', '100107', '1001', '50', '300102', '100133', '7001', '1000', '100123', '1021', '1008', '14', '100181', '800103', '700103', '130102', '150101', '1401', '100102', '100104', '100109', '50', '30', '13', '100402', '1007', '900102', '108103', '12', '170103', '140103', '11', '100403', '60', '19', '100183', '1301', '100106', '100101', '19', '90', '100191', '16', '18', '50', '40', '70', '150103', '1002', '17', '1001']"
코드,WS_RIV_SE_CD,"['RIR003', 'RIV041', 'RIB001', 'RLV003', 'RIR003', 'RIV303', 'RIV402', 'RIV091', 'RIZ003', 'RIV000', 'RZV001', 'RSV002', 'RIV052', 'LIV003', 'RIV007', 'RIC001', 'RIA003', 'ROV003', 'RCV001', 'REV003', 'CIV003', 'RIV006', 'TIV002', 'RKV002', 'RIU001', 'RWV002', 'RIV083', 'RIV062', 'RIK002', 'RIV000', 'RIV001', 'RIV031', 'RIV062', 'RIV062', 'MIV001', 'RIV603', 'RIV053', 'RIV002', 'RIO002', 'RIV703', 'RIU001', 'RIQ001', 'ROV003', 'WIV001', 'RIH002', 'RIV803', 'RIV002', 'RIU001', 'RUV003', 'RIV903', 'RIK001', 'SIV001', 'RIV001', 'RIV801', 'RGV002', 'RIV002', 'RIV603', 'TIV003', 'RIV903', 'RIV002', 'RIV091', 'RYV003', 'RHV001', 'YIV002', 'RIV041', 'RIV003', 'RIR001', 'GIV003', 'RIV051', 'RNV001', 'RIV000', 'RIV053', 'RIV301', 'CIV002', 'RIV602', 'MIV003', 'RIV043', 'RIV092', 'RIV023', 'MIV001', 'RKV003', 'RIV007', 'RIV003', 'RIA003', 'JIV001', 'IIV002', 'RIV032', 'RIV007', 'RIZ002', 'RIV012', 'RIV702', 'RIY001', 'RIV004', 'RIV041', 'RIV000', 'RIK002', 'RIV006', 'RIV051', 'RIV003', 'RIV005']"
,WS_RIV_NM,"['극천', '동먶', '남피천', '빌천', '남대쨭', '먶천', '뺐천', '쨡천', '즇천', '동퓫', '쨰천', '광맔', '쭐천', '동러', '북씧', '동꽑', '꺯천', '뮩천', '동쉬', '남잧천', '듎천', '륧천', '췄천', '남대챴', '믊천', '쪅천', '북쬕', '쒵천', '씗천', '북쁶', '높천', '남대툝', '힞천', '남딼천', '컍천', '땊천', '췼천', '뤺천', '빟천', '뚆천', '흟천', '남헺', '쿞천', '캄대천', '남대쐯', '동짆', '귒천', '콤천', '튚대천', '딱천', '남궭천', '픭천', '남대꽀', '광늺', '픴천', '광쥽', '광챖', '윞천', '뫎천', '빠천', '남쉼', '북곔', '남벴천', '둢대천', '딽천', '북훎', '남킾', '썻천', '광획', '남덅', '넌천', '남쵙', '췷천', '광달', '북퓐', '퇚천', '둥천', '북냘', '북왐', '북돉', '동슀', '광쏩', '광찋', '샬천', '북픉', '광뻛', '홈대천', '맹천', '광뙽', '뎭천', '젾천', '남컥', '광먊', '남대늁', '동첑', '동뜡', '동뻃', '동쎰', '삳천', '뿎천']"
