domain,col_nm,values
날짜,INP_TM,"['112608', '163312', '163012', '114808', '144608', '121910', '093266', '714608', '097246', '093246', '194608', '414608', '114603', '714608', '091224', '093256', '093247', '168212', '863212', '093546', '103212', '993246', '134608', '414608', '098246', '163112', '163612', '791724', '114508', '121918', '114608', '090246', '091924', '491724', '114608', '113608', '115608', '491724', '163214', '163312', '093216', '160212', '194608', '091744', '114608', '121019', '094246', '121910', '124919', '165212', '093246', '363212', '114608', '714608', '091724', '121319', '163210', '263212', '521919', '111608', '121915', '091024', '614608', '093246', '091724', '114668', '093276', '114208', '114602', '114008', '164212', '141919', '043246', '091723', '814608', '891724', '893246', '144608', '099724', '093206', '174608', '121919', '119608', '114607', '721919', '121019', '161212', '163612', '111608', '093546', '093286', '121917', '091784', '114008', '093206', '463212', '163214', '122919', '191919', '154608']"
번호,UPT_USR_ID,"['SYSTEM', 'SYSPEM', 'sna4', 'part6', 'pare6', 'fart6', 'sga9', 'SYSPEM', 'eart6', 'pagt2', 'paqt6', 'SYSOEM', 'part7', 'padt2', 'sua4', 'HYSTEM', 'gart2', 'pars2', 'part3', 'SYSTEY', 'part3', 'parr5', 'SYZTEM', 'parq2', 'part7', 'part6', 'SYSTER', 'SLSTEM', 'bart5', 'SYSTIM', 'pari6', 'sga0', 'SYSTEP', 'parn5', 'SYSLEM', 'pant5', 'park6', 'port5', 'part0', 'sgw4', 'SYSTET', 'parb5', 'sga3', 'sart2', 'SZSTEM', 'plrt6', 'SYJTEM', 'parg5', 'pqrt6', 'pajt6', 'paet2', 'palt2', 'sgl4', 'SYSTZM', 'pary6', 'tart2', 'SFSTEM', 'pmrt2', 'pajt2', 'padt2', 'oart2', 'sga1', 'palt6', 'zga4', 'nart2', 'parm6', 'FYSTEM', 'sgq4', 'dart2', 'part5', 'SYSTEG', 'parv6', 'ZYSTEM', 'xart5', 'pirt5', 'patt5', 'jga4', 'paet2', 'sga0', 'BYSTEM', 'gga4', 'parj5', 'aart2', 'sha4', 'wart5', 'paft2', 'pard5', 'parn6', 'sya4', 'pary2', 'parv6', 'pavt6', 'parm5', 'pdrt6', 'dart2', 'sga9', 'paet2', 'part5', 'nart6', 'parc2']"
날짜,UPT_DT,"['27200106', '70200106', '20200707', '20201107', '20191302', '20200124', '20208106', '20200109', '20200106', '20200212', '20000120', '27200107', '20191232', '20391202', '10200212', '23191202', '20500106', '20200820', '20200106', '20200125', '20200106', '20200420', '20391202', '20201107', '20200147', '60200212', '20400120', '20200407', '20260120', '20800106', '20200106', '20207212', '20161202', '20200129', '20200507', '24200212', '20200106', '20191202', '20194202', '20208120', '20240106', '20200520', '20260106', '20207106', '20191252', '90200212', '30200106', '28200107', '20200216', '60200106', '20200520', '25200212', '20208107', '20191203', '20200214', '20800106', '20700120', '20191262', '20191002', '20191102', '20100107', '20100212', '20181202', '20200212', '40200120', '20191292', '20200121', '60191202', '20200217', '20200212', '20700107', '20200177', '20111202', '50200120', '20200420', '20200105', '20200197', '20200107', '20240107', '20191002', '70200106', '20200112', '20250106', '20800120', '20203107', '40200120', '20200307', '80200106', '20200120', '27191202', '20250120', '20202106', '20600107', '70200106', '20200167', '29200212', '20600107', '20200217', '20240212', '20203212']"
날짜,UPT_TM,"['114308', '099246', '841840', '114008', '124129', '493246', '141800', '023246', '710502', '110503', '110602', '114229', '114808', '110502', '141800', '141440', '093346', '641840', '141848', '093546', '119129', '114629', '110506', '093256', '140502', '033246', '093246', '093846', '110503', '114618', '118608', '214608', '141880', '114329', '140502', '142840', '114629', '112608', '114628', '134608', '090246', '190502', '114408', '093206', '184129', '114608', '171840', '154608', '141240', '130502', '003246', '119502', '115129', '154608', '814608', '154608', '164129', '310502', '914129', '115608', '119608', '114120', '110129', '114179', '114668', '114139', '117502', '141847', '148840', '111502', '114119', '110592', '593246', '114601', '111840', '141440', '112608', '310502', '093206', '393246', '093247', '114169', '141844', '143840', '141940', '293246', '174129', '114658', '114529', '141040', '140840', '114159', '810502', '393246', '110505', '093146', '414608', '110502', '184608', '310502']"
번호,IDF_RGSNO,"['FC0101370000', 'VC0139600000', 'FC0219910000', 'FL0140540000', 'FC0144050030', 'FC0121370300', 'YC0119910000', 'FC0140740000', 'FC0821370000', 'FC0144050005', 'FC0121770000', 'FC0144059000', 'YC0121370000', 'FC0131370000', 'FC0140540000', 'FI0144050000', 'FC0121070000', 'FC0144050009', 'FC8121370000', 'FC0939600000', 'FC0119910800', 'FC0140540000', 'FC0140510000', 'FC0139606000', 'FC0140540060', 'FC0179600000', 'FC0140543000', 'FC0119910004', 'FC0125370000', 'FC9144050000', 'FC0121371000', 'FC0119910400', 'NC0119910000', 'TC0139600000', 'FC0140540007', 'FC2139600000', 'FC0144058000', 'FC8121370000', 'FC0719910000', 'FC0140540003', 'FC0148540000', 'FC0119990000', 'FC0119910004', 'FC0135600000', 'LC0144050000', 'UC0140540000', 'FC0140540002', 'FC0144060000', 'FC0119910100', 'FC0140540020', 'FC0140547000', 'FC1140540000', 'FC0121370700', 'FC0121370008', 'FC0140540600', 'OC0144050000', 'FC0121370300', 'FC0139600000', 'RC0144050000', 'FC0160540000', 'FC0140540010', 'FC0140540000', 'FC0140040000', 'FC0140940000', 'FC1140540000', 'FC0139605000', 'FC0140540000', 'FC0644050000', 'KC0139600000', 'FC0129370000', 'FC0121370020', 'FC0144053000', 'FC0145540000', 'FC0719910000', 'FC8121370000', 'FC0219910000', 'FC0140140000', 'FA0139600000', 'FC0119980000', 'FC0100540000', 'FC0119910000', 'FC0140050000', 'FC2119910000', 'FC3119910000', 'FC4121370000', 'FC0139600000', 'NC0144050000', 'FC0139600001', 'FC0144350000', 'FC0119900000', 'FC9144050000', 'IC0144050000', 'FC0944050000', 'FC0121370040', 'FC0140540500', 'CC0144050000', 'FC0142050000', 'FX0119910000', 'FC0119918000', 'FC0344050000']"
수량,REW_OPN_SEQ,"['1', '9', '1', '1', '3', '3', '0', '3', '2', '2', '3', '5', '0', '0', '6', '3', '9', '6', '1', '8', '0', '3', '0', '0', '0', '0', '1', '1', '6', '8', '0', '8', '6', '1', '3', '1', '1', '3', '1', '8', '5', '9', '5', '9', '8', '1', '3', '4', '0', '3', '1', '1', '2', '4', '5', '1', '6', '1', '1', '7', '8', '1', '5', '6', '1', '8', '0', '2', '3', '6', '2', '6', '0', '1', '5', '2', '7', '6', '6', '1', '0', '8', '1', '1', '7', '1', '5', '9', '0', '4', '9', '1', '7', '7', '5', '4', '2', '1', '8', '1']"
번호,WRT_USR_ID,"['palt4', 'pbrt4', 'part9', 'pfrt3', 'part1', 'paqt5', 'pprt6', 'pare4', 'pxrt5', 'tart3', 'fart6', 'gart6', 'part9', 'part7', 'paru6', 'part4', 'paft3', 'iart5', 'part0', 'rart6', 'pert5', 'part6', 'pirt6', 'pajt5', 'iart6', 'parv4', 'part5', 'part8', 'eart6', 'pajt4', 'pqrt3', 'part5', 'jart5', 'parz5', 'pavt3', 'parg5', 'paot5', 'part4', 'pars4', 'paat2', 'pgrt5', 'pgrt4', 'pert5', 'parz6', 'pvrt2', 'oart3', 'paet5', 'parc4', 'part6', 'pars6', 'cart4', 'paht2', 'patt5', 'xart3', 'wart6', 'paot3', 'part5', 'part0', 'part4', 'hart6', 'phrt4', 'pawt3', 'part5', 'pard6', 'ptrt4', 'part1', 'yart5', 'parc3', 'pard2', 'paqt4', 'gart2', 'part3', 'paht5', 'part7', 'pazt3', 'part7', 'parn4', 'palt5', 'pare2', 'phrt4', 'parq3', 'pwrt3', 'part3', 'uart6', 'papt4', 'pzrt4', 'pwrt6', 'part6', 'part9', 'plrt2', 'pert2', 'pjrt3', 'paot2', 'paft4', 'vart6', 'sart6', 'pwrt5', 'pnrt6', 'part6', 'pfrt2']"
날짜,WRI_DT,"['20200140', '20200161', '20280122', '20200121', '40200120', '20200111', '29200122', '20900120', '20200122', '20200126', '20200128', '20191223', '10200120', '20200112', '20200132', '20191223', '20280122', '20200122', '20200124', '40200121', '20200120', '20101206', '20141206', '20290122', '20200132', '20191293', '20200102', '70200120', '20181206', '70200122', '20208121', '27191206', '20250120', '20191201', '20210122', '20207122', '22191206', '28191223', '20200190', '20200622', '22200121', '20193206', '20209120', '20200922', '20161206', '20207122', '20191206', '20200123', '20240121', '21200121', '20200121', '20191233', '20200120', '27200122', '20131206', '20200150', '20199223', '20200620', '20200110', '20260120', '20191206', '20200120', '20197223', '20191923', '20891223', '20191506', '20191206', '20400120', '20191506', '20200127', '20191273', '20270121', '20205120', '20200129', '40191206', '20191293', '28200121', '20591206', '20200140', '20500121', '20191226', '20199206', '20200110', '20091223', '28191223', '20900120', '20200122', '20200721', '20208120', '20290122', '20200192', '20191202', '20391206', '20200322', '50191223', '20000120', '20200172', '20199206', '60200121', '20700120']"
번호,INP_USR_ID,"['tart5', 'part4', 'cart6', 'past3', 'pdrt3', 'kart4', 'part0', 'ptrt6', 'part8', 'part2', 'tart6', 'pazt2', 'aart3', 'ptrt4', 'eart5', 'pgrt3', 'plrt4', 'parn4', 'pamt4', 'para4', 'pprt5', 'port3', 'parn3', 'pwrt6', 'pajt4', 'pvrt4', 'paat2', 'pamt6', 'pgrt4', 'hart4', 'pcrt3', 'pazt2', 'pavt5', 'parz3', 'pare6', 'parh5', 'padt2', 'parv5', 'dart3', 'pawt4', 'cart3', 'part0', 'lart4', 'part7', 'kart5', 'aart2', 'mart4', 'paot4', 'paxt6', 'part3', 'rart6', 'pxrt3', 'nart3', 'part5', 'phrt3', 'paqt4', 'part3', 'part1', 'cart2', 'pazt3', 'psrt3', 'part3', 'pmrt5', 'part2', 'lart5', 'pabt5', 'fart6', 'part3', 'paat2', 'zart6', 'paro6', 'paru2', 'patt5', 'gart3', 'palt5', 'pakt3', 'pamt5', 'vart6', 'part4', 'padt3', 'parb4', 'part2', 'patt4', 'pkrt5', 'pabt3', 'parq4', 'paro2', 'part5', 'parh2', 'part1', 'plrt4', 'sart4', 'uart4', 'parx2', 'part5', 'pfrt2', 'pyrt4', 'park5', 'purt6', 'fart5']"
날짜,INP_DT,"['20200421', '20207122', '20260122', '20181223', '25200121', '20194223', '20191206', '20200821', '60191206', '29200121', '20200171', '20230120', '20171223', '20191006', '20400120', '20200121', '29191223', '20270121', '50191206', '20191323', '20200920', '26200122', '70191223', '20291223', '20200129', '20200126', '50200120', '20400120', '20200181', '29191223', '20191206', '21200120', '20191223', '20208121', '20200140', '29191223', '20200922', '20600121', '20205121', '70191206', '23191206', '20200122', '20131223', '27200120', '80200121', '20200620', '50191206', '20200421', '20191223', '70200120', '20200120', '20200124', '22200120', '22200121', '20191286', '26200120', '20200022', '20191223', '20700120', '22191206', '20191123', '20791206', '10200121', '27200120', '29200121', '20203121', '10191223', '90200122', '20204122', '20196223', '29200120', '20191220', '29200121', '20000122', '40200122', '30191223', '21191206', '20200152', '20400120', '20700122', '20200122', '90191223', '20191223', '20202120', '80200120', '20191273', '26191206', '20280120', '20202122', '28191223', '22200120', '10200121', '20230121', '20290120', '20200128', '20191221', '22191206', '20200722', '40200121', '20200121']"
날짜,INP_TM,"['162356', '874204', '113809', '102442', '162366', '113020', '174224', '174294', '202542', '124204', '162355', '102546', '113806', '462356', '174504', '162256', '174204', '313220', '102543', '213805', '102522', '113520', '113605', '613805', '162056', '262356', '174209', '113620', '113805', '174294', '184204', '913220', '113845', '113705', '162359', '162353', '174604', '153805', '913220', '102342', '274204', '113805', '113720', '102572', '913220', '174604', '113505', '107542', '102548', '402542', '174201', '113220', '162336', '113605', '102042', '113865', '113895', '100542', '192356', '213220', '113020', '974204', '174204', '813805', '114204', '162056', '143220', '162352', '132356', '113720', '313220', '142356', '713220', '113805', '144204', '193220', '162356', '100542', '102542', '513805', '182356', '102142', '102543', '202542', '162056', '574204', '113803', '119220', '110220', '113825', '113809', '169356', '113280', '112805', '702542', '162356', '113825', '113815', '112356', '174104']"
번호,UPT_USR_ID,"['paet6', 'pagt4', 'pant5', 'port5', 'pant3', 'ptrt2', 'part9', 'pmrt6', 'paxt4', 'padt6', 'parl2', 'paut4', 'part8', 'pant6', 'parh6', 'pazt2', 'paro2', 'part7', 'hart3', 'pvrt5', 'pary6', 'parj4', 'part5', 'paut6', 'part2', 'padt6', 'sart3', 'parv5', 'pzrt4', 'part5', 'nart6', 'pakt4', 'cart4', 'pari2', 'paet4', 'pdrt2', 'xart5', 'part2', 'pard2', 'part2', 'pirt3', 'part2', 'part0', 'bart2', 'cart2', 'pprt4', 'vart2', 'yart5', 'paut4', 'nart4', 'pjrt6', 'parz5', 'papt4', 'rart4', 'pary4', 'pqrt2', 'part3', 'part2', 'part2', 'pant6', 'zart3', 'parh3', 'hart6', 'pprt3', 'part0', 'parp5', 'part7', 'iart3', 'kart4', 'pant5', 'lart6', 'part5', 'jart4', 'papt4', 'nart2', 'papt4', 'part4', 'xart3', 'part3', 'port4', 'part3', 'pary5', 'vart5', 'patt2', 'parp5', 'phrt3', 'pagt4', 'tart5', 'pbrt6', 'part0', 'mart3', 'pnrt3', 'bart2', 'fart4', 'pdrt2', 'para5', 'pprt5', 'pajt2', 'oart6', 'payt5']"
날짜,UPT_DT,"['20200128', '20200621', '22191206', '20210120', '40191223', '20191286', '20202121', '20290121', '20200126', '20260120', '20191222', '20111223', '20200125', '20193223', '20210122', '20207120', '20141206', '20200111', '26200122', '20210122', '20121206', '20200128', '20200128', '20891206', '20270121', '20205121', '20111206', '20191206', '20171206', '20200112', '50200121', '25200121', '70200122', '20200121', '20200122', '20200181', '20200121', '20190206', '20200122', '20391223', '20181206', '20200620', '20191225', '20220120', '20191266', '28200122', '20200222', '20191283', '20200122', '20200190', '20191236', '20191306', '27191223', '20900122', '20200124', '26200121', '20491223', '20191206', '20191263', '20200720', '20200160', '22191206', '20000120', '20591206', '20200420', '20201121', '20200122', '20209120', '20200170', '20191223', '20131223', '20191207', '23200122', '40191206', '20230122', '20200151', '20230121', '20200320', '23191206', '20191225', '20200125', '20591223', '20200022', '20191023', '10200121', '20151223', '20191406', '20191227', '20191223', '20200128', '30191206', '50200120', '20220121', '20203122', '20591206', '20400122', '20191200', '20197223', '20208122', '20121223']"
날짜,UPT_TM,"['171204', '104204', '118805', '122542', '112542', '113229', '102572', '115220', '113815', '114204', '102541', '362356', '162326', '102242', '162256', '122542', '110805', '113227', '102042', '102592', '162352', '174202', '114805', '113800', '105542', '262356', '113227', '174264', '184204', '103542', '171204', '102542', '374204', '113222', '162376', '602542', '111805', '474204', '113320', '174104', '193220', '174204', '122356', '113805', '173805', '113805', '174604', '113220', '113230', '172542', '102543', '302542', '102542', '513805', '102542', '162656', '813805', '163805', '109542', '162956', '113805', '142356', '174207', '413220', '112542', '119805', '174604', '113803', '113835', '122542', '171204', '102542', '313220', '122356', '114204', '162376', '174203', '102542', '413805', '116220', '162376', '162353', '113260', '162356', '162359', '102742', '174204', '123805', '110220', '162386', '160356', '102547', '110805', '174274', '102522', '113228', '102545', '713220', '113807', '113220']"
번호,IDF_RGSNO,"['FC0133231508', 'VC0124980206', 'FC0133231529', 'AC0148410202', 'FC0148410901', 'FN0148410201', 'FC0148410202', 'FC0148480201', 'FC7148410201', 'FC0133331509', 'FC0163231509', 'FC0133231509', 'FC0133731509', 'FC0124983206', 'FC0148410212', 'FC0148410602', 'FC0124980226', 'FC0533231510', 'FC0124983206', 'FC0133261509', 'FC0224980206', 'FC0153231510', 'FE0124980206', 'FC0148410202', 'FC0131231509', 'FA0133231510', 'FC0148110201', 'ZC0124980206', 'FC0848410202', 'FC0124980266', 'FC0148810201', 'FC0133231509', 'FC0148410501', 'FC0139231509', 'FC9148410202', 'FC0148410202', 'FC0148417201', 'FC0133431510', 'FC0133231509', 'FC0133221509', 'FC0148410207', 'FX0133231509', 'FC0148410205', 'FC5124980206', 'FC0133231513', 'FC0133231599', 'FC0133231410', 'FC1133231510', 'FC0128410201', 'FC0133271510', 'FC0133231510', 'FC0424980206', 'FA0133231510', 'FC0148410201', 'FC0113231510', 'PC0148410201', 'FC0148412201', 'FC0124580206', 'FC3133231509', 'FC0158410201', 'FC0148410251', 'FC0148411202', 'BC0133231509', 'FC0133931510', 'FC0124980207', 'FC0133241510', 'FC0133235509', 'FC0133261509', 'FC0148418201', 'FC0133131509', 'FC0133231510', 'FC0148410281', 'FC0148810202', 'FC0124980276', 'FC0548410201', 'FC0948410201', 'DC0133231509', 'FC0133831510', 'FC0184980206', 'FC0124980406', 'FC1133231510', 'FC0124980206', 'FQ0148410202', 'FC0113231510', 'FC0148410251', 'FC0133231506', 'FC0104980206', 'FC0133230509', 'EC0133231509', 'WC0124980206', 'FC0124980266', 'FC4148410201', 'FC0348410201', 'DC0148410202', 'FC0124940206', 'FQ0148410201', 'FL0148410202', 'FC0133231514', 'FC0148410272', 'FC0133234509']"
수량,BN_KND_SEQ,"['0', '3', '4', '1', '4', '7', '2', '4', '0', '0', '5', '7', '6', '3', '5', '9', '3', '1', '9', '5', '1', '0', '3', '2', '5', '8', '2', '0', '1', '1', '0', '9', '0', '3', '4', '1', '1', '3', '1', '8', '7', '6', '2', '4', '7', '1', '6', '3', '8', '7', '1', '1', '2', '3', '1', '7', '2', '9', '6', '2', '8', '6', '4', '2', '8', '2', '0', '5', '7', '9', '3', '1', '4', '9', '9', '3', '1', '1', '3', '1', '0', '1', '6', '9', '4', '1', '0', '1', '2', '4', '8', '4', '2', '3', '0', '5', '0', '7', '9', '5']"
코드,BN_KND_CD,"['IZD007', 'ITM002', 'ITD003', 'ITD007', 'ITD007', 'ITD207', 'ITD021', 'ITD605', 'KTD002', 'ITD009', 'ITD501', 'ITW013', 'IMD001', 'IHD005', 'ITD707', 'ITD008', 'PTD002', 'UTD001', 'ITD013', 'ITR001', 'ITD092', 'ITD061', 'ITR007', 'ITD001', 'IAD007', 'IED013', 'ITD004', 'ITQ002', 'IMD005', 'ITD001', 'ITD062', 'IDD007', 'ITD001', 'IAD001', 'ITD305', 'ITD057', 'ITD063', 'DTD002', 'ITD005', 'ITD901', 'ITD005', 'NTD007', 'ITD006', 'QTD005', 'ITU001', 'VTD005', 'ITD006', 'ITD003', 'ITD006', 'ITD051', 'ITD005', 'ITD001', 'IQD001', 'XTD001', 'ITD011', 'ITD405', 'ITD005', 'ITN002', 'ITF007', 'ITD003', 'ITD006', 'ITD000', 'CTD007', 'CTD007', 'ITS013', 'ITD018', 'ITD003', 'ITK013', 'ITD011', 'ITD008', 'ITD008', 'IPD001', 'ITD513', 'ITD602', 'ETD002', 'ITD001', 'ITD701', 'ITO013', 'ITD013', 'ITD006', 'ITD003', 'ITD713', 'ITD002', 'IOD007', 'VTD002', 'YTD013', 'QTD002', 'IGD002', 'IED002', 'ITD003', 'ITD107', 'ITN001', 'ITI002', 'ITD713', 'ITD013', 'ITD507', 'ITD033', 'ITD001', 'ITD001', 'ITD005']"
번호,INP_USR_ID,"['pga5', 'part5', 'sga2', 'pga3', 'sga3', 'part3', 'sga3', 'sga7', 'sga1', 'nga3', 'oga5', 'sgx5', 'jga4', 'fga4', 'sua4', 'parm2', 'sza5', 'parp2', 'zart5', 'pard2', 'pqrt2', 'ptrt2', 'kart2', 'paft2', 'sgy4', 'ska3', 'sga4', 'tga4', 'nga4', 'sga5', 'sea4', 'parw2', 'sga7', 'fga3', 'pavt2', 'purt2', 'vga5', 'oart2', 'sga8', 'spa4', 'part3', 'papt5', 'sga5', 'gart2', 'sgr5', 'parg2', 'sgj3', 'sga9', 'wga4', 'sza4', 'saa5', 'vga3', 'sga3', 'pfrt2', 'sga3', 'pajt5', 'parw2', 'parn5', 'sgb4', 'sgm5', 'sca5', 'sga5', 'part0', 'sna5', 'sda3', 'sma3', 'paft2', 'sgj5', 'zart2', 'ega4', 'part9', 'sga3', 'sea4', 'pprt5', 'sba5', 'kart2', 'sgw5', 'sva3', 'parh2', 'sgy5', 'tga4', 'sra5', 'kart2', 'purt2', 'uga5', 'pars5', 'parg5', 'spa3', 'sga4', 'sgh3', 'sha5', 'sgt5', 'oga4', 'sgy3', 'part1', 'kga5', 'sja5', 'rga3', 'sga3', 'patt2']"
날짜,INP_DT,"['20220906', '50220128', '20221219', '23220906', '20220901', '20220306', '20920324', '20220168', '20220364', '27221219', '20223906', '20220928', '20220324', '20229128', '20224906', '20220986', '20220226', '20120906', '20220323', '20220128', '60220906', '20240906', '20223128', '20921219', '20220903', '20020906', '20220524', '20220256', '20220120', '20222128', '20220286', '20220728', '20420324', '20220128', '20021219', '20220426', '20240906', '20220624', '50220226', '20621219', '20280906', '28220226', '20220227', '20221239', '20221219', '29220906', '20221319', '22220128', '20290324', '20220828', '20220328', '20220906', '27220226', '20220286', '20220320', '20221226', '20220424', '20222219', '21220128', '22221219', '21221219', '20220364', '20220304', '20221319', '20220326', '20220324', '20221209', '20220225', '20220424', '22221219', '20220394', '20220314', '21220906', '20321219', '20220256', '20220266', '20220334', '40220226', '20220906', '26220226', '20220327', '20221249', '20220394', '21220226', '24220128', '20620226', '20220124', '23220906', '20220198', '20420226', '20227906', '20221519', '29221219', '20220328', '20223906', '23221219', '20821219', '20220324', '20220226', '50220128']"
날짜,INP_TM,"['185953', '115908', '115653', '155953', '715953', '175948', '815953', '113948', '115988', '117951', '116948', '102406', '116951', '114951', '162406', '115928', '115948', '115348', '175951', '115918', '115951', '175953', '115973', '145951', '175953', '115353', '115048', '113406', '162406', '115942', '115957', '125947', '115448', '115918', '115747', '111951', '115947', '115993', '812406', '112416', '115951', '215947', '155953', '112402', '175947', '175948', '112436', '715951', '115951', '515947', '145951', '135947', '115551', '115977', '115946', '112006', '116948', '115948', '112406', '115848', '115951', '715951', '115941', '115908', '115942', '145953', '115953', '115048', '115348', '112403', '125953', '111951', '612406', '612406', '115942', '112506', '142406', '115953', '115948', '115451', '113953', '185951', '115848', '115949', '815948', '105953', '115952', '115948', '112806', '115901', '312406', '112466', '115911', '512406', '115048', '912406', '312406', '912406', '112405', '112416']"
번호,UPT_USR_ID,"['paro2', 'sga9', 'sga8', 'jart5', 'cga5', 'paht5', 'sga3', 'sga2', 'sla5', 'sgd5', 'sgb4', 'vart2', 'sza5', 'part5', 'part9', 'sia4', 'part2', 'spa4', 'pvrt2', 'sgl4', 'pajt2', 'sgn3', 'fga4', 'vga3', 'parv5', 'papt5', 'parn2', 'paot5', 'gart2', 'pajt2', 'bga3', 'sba4', 'tga5', 'sua3', 'sga3', 'swa5', 'sgt5', 'pnrt2', 'paxt5', 'oga4', 'paat5', 'sga0', 'gart5', 'sgu4', 'sgl3', 'part3', 'rga3', 'saa5', 'sga2', 'sga3', 'sga3', 'pirt5', 'parh5', 'pkrt5', 'sga9', 'pagt5', 'parl5', 'pprt5', 'sgw4', 'sgk4', 'zart5', 'pact5', 'sgf3', 'payt5', 'mart5', 'sva4', 'part6', 'sgb3', 'saa5', 'bga3', 'sga4', 'sza3', 'jart2', 'sgv5', 'ega5', 'spa4', 'sga6', 'part9', 'nga5', 'dart2', 'yart5', 'prrt5', 'sja4', 'sja3', 'ska4', 'aga3', 'sea3', 'pfrt5', 'cga5', 'sgp5', 'sha5', 'spa5', 'pga4', 'sga3', 'sga7', 'sha5', 'sga0', 'uga3', 'sgv4', 'soa4']"
날짜,UPT_DT,"['10220226', '24220324', '20229128', '20221324', '20920906', '20220909', '21220226', '20221219', '23220226', '20225906', '27220906', '23220128', '20220326', '20320324', '20220324', '80220226', '23220906', '20223128', '20220304', '20220024', '20226219', '20227906', '20220226', '20260324', '20290324', '24221219', '20220906', '20220128', '20227128', '20225906', '20220326', '20220906', '20290324', '21220128', '20221212', '30220906', '20220306', '20320226', '20220324', '40220906', '24220906', '26221219', '20220226', '20221210', '20220328', '20220226', '26220324', '28220226', '40220906', '20220128', '20220323', '20220506', '20228226', '20220826', '20221324', '20220226', '20221239', '20720128', '23221219', '20821219', '23220324', '20223906', '22220226', '20229324', '20200226', '20220906', '20220526', '21220324', '20224128', '20220394', '20229324', '20220220', '20220256', '20220320', '22220906', '20223219', '20220996', '10220324', '20220926', '50220226', '20220528', '20120324', '20224226', '10220324', '20220220', '20250226', '20320226', '90220128', '20221217', '20220219', '20320906', '20200128', '20320128', '20220956', '20220706', '20220118', '20280128', '29220226', '20220148', '20421219']"
날짜,UPT_TM,"['115957', '115147', '115944', '110406', '117948', '715947', '115911', '115957', '115963', '118953', '195948', '119947', '115956', '110947', '115547', '114951', '115948', '165948', '112405', '110953', '115847', '115954', '115248', '615947', '112951', '115956', '111948', '111948', '212406', '115948', '115951', '115959', '115933', '114953', '132406', '115957', '212406', '115977', '165951', '119947', '115051', '115957', '215947', '215948', '115973', '115944', '115954', '116948', '115983', '125951', '415953', '115953', '515953', '112496', '185953', '115947', '112436', '112406', '915948', '115940', '915948', '112476', '115951', '115943', '115653', '185947', '110951', '125951', '135948', '112456', '116947', '125947', '112306', '162406', '165947', '315948', '112496', '162406', '175953', '312406', '615948', '112416', '112400', '515948', '116948', '192406', '115971', '175951', '115453', '102406', '912406', '115949', '115952', '172406', '112106', '815953', '112906', '185953', '115987', '115948']"
번호,CHG_AFT_FK1,"['FC0133231548', 'FC0133231505', 'FC0733231510', 'FC0163231509', 'FC0133231500', 'FC0233231508', 'FC0133831507', 'FC0133281507', 'FC2133231509', 'FC0130231507', 'FC0133231548', 'FC0333231510', 'FC0123231509', 'FC8133231510', 'FC0133291508', 'FC0133251510', 'FC0733231507', 'FC0133331507', 'FC0135231507', 'FL0133231509', 'FC0133231607', 'FC0123231508', 'XC0133231507', 'FW0133231506', 'AC0133231506', 'FC0433231506', 'FC0133251508', 'FC0433231508', 'FC0833231506', 'FC0133251506', 'FC0133231907', 'FC0133231706', 'FN0133231509', 'FC0133231576', 'FC0133230509', 'FC0133231507', 'FC0123231506', 'FC0133231507', 'FC0133331508', 'FC0133231512', 'FC0133281508', 'FC0133231509', 'FC0133281506', 'FC0133231598', 'KC0133231510', 'FC0133231506', 'HC0133231506', 'FC0133231508', 'FC0133231109', 'FC0138231510', 'FF0133231508', 'FC0133201507', 'FC0133231108', 'FC0133231810', 'FC0133231502', 'FC0933231506', 'FC0135231510', 'FC0133231108', 'ZC0133231509', 'FC0133231501', 'FC0163231508', 'FC0163231507', 'FC0133231507', 'FC0133230508', 'FC0133231516', 'FC0133211507', 'FC0133231529', 'FO0133231509', 'FC0833231506', 'FC0133241509', 'FC0133231511', 'FC0133235507', 'FC0133931509', 'FC7133231508', 'FC0133231010', 'FC0733231510', 'FC0173231506', 'FC0133231518', 'FC0133231509', 'ZC0133231507', 'FC0133231588', 'FC0133201508', 'FC0133232510', 'FC0233231507', 'FC0133231208', 'UC0133231508', 'FC0133231512', 'FB0133231507', 'FD0133231510', 'FC0133331509', 'FC0133231709', 'FC0133231510', 'FC0133231515', 'FC0733231507', 'FC7133231510', 'FC0133231505', 'FC0133237509', 'FC0133831509', 'FC0133231510', 'FC0173231510']"
