domain,col_nm,values
번호,UPT_USR_ID,"['dagan2029', 'dahap2029', 'dahin2029', 'ADMIN', 'dahan2027', 'MIG203912', 'VDMIN', 'dahan2090', 'dahan2027', 'dahan0029', 'dahan2026', 'dahan2099', 'MTG201912', 'dthan2029', 'dahqn2019', 'ADMIV', 'dahon2019', 'dhhan2029', 'daian2020', 'MIG201212', 'xahan2019', 'CIG201912', 'oahan2019', 'dahxn2029', 'dahan2020', 'BIG201912', 'ADMLN', 'MIG201972', 'cahan2020', 'dahaj2020', 'dahan2099', 'AZMIN', 'dahan2029', 'MIG201918', 'ADMPN', 'dahaw2029', 'MIG201912', 'dahan2013', 'MIU201912', 'ZDMIN', 'dahan2027', 'MIG208912', 'MIG201912', 'MIG201912', 'dohan2019', 'dahan2019', 'ADUIN', 'dahin2029', 'dahab2019', 'AYMIN', 'tahan2020', 'dahkn2029', 'dahan5029', 'dahmn2019', 'dfhan2020', 'dahan0029', 'ADMIX', 'ADZIN', 'MIG241912', 'iahan2029', 'dahay2029', 'MIG201952', 'MIG201952', 'dahaw2029', 'dahan2017', 'ADIIN', 'ADMIK', 'ADBIN', 'dahmn2029', 'dahan2028', 'sahan2019', 'MIG261912', 'dahai2019', 'daean2020', 'dfhan2019', 'dahan2023', 'MIG201912', 'dahan2329', 'dacan2020', 'MIG206912', 'dakan2020', 'ADMIY', 'dahan2020', 'dahan2719', 'ADMIN', 'MIV201912', 'ADMIV', 'dahat2020', 'dahan2050', 'dahan2049', 'MIG201912', 'dkhan2020', 'ADGIN', 'bahan2019', 'AGMIN', 'ADBIN', 'daham2020', 'dahan2120', 'rahan2020', 'ADMLN']"
날짜,UPT_DT,"['20221100', '20260302', '20221213', '20280509', '20221211', '20821101', '20220302', '20201325', '30221213', '20220505', '20200125', '20220362', '20220509', '20224302', '70220302', '20221203', '20220402', '20200320', '20220305', '20221201', '20200325', '20520302', '20221273', '28220509', '20221181', '20200375', '20200365', '20520509', '20200326', '28200325', '20221106', '23221213', '20221213', '20221101', '20200325', '20220309', '20230302', '20220802', '22221101', '20220909', '20207325', '20223509', '20225213', '20200326', '20227302', '20200425', '20221103', '20221171', '20221217', '20221213', '20202325', '20221283', '20221101', '50220509', '20228213', '20221203', '80221101', '50220302', '20200323', '20721213', '20220402', '20221191', '20221263', '29200325', '20201101', '20220302', '20820509', '20200323', '20220509', '20226213', '20220909', '20021101', '20202325', '20240325', '28221213', '20220503', '20220409', '20500325', '20520302', '20121101', '20220902', '20221105', '20200327', '20220213', '20221401', '20200625', '20220302', '20210509', '20221613', '20220702', '20291213', '90200325', '20220609', '20220529', '20200325', '20221161', '20021213', '70221213', '20220372', '20200305']"
날짜,UPT_TM,"['140709', '100912', '340707', '100922', '100422', '141707', '170859', '140207', '100929', '150000', '170551', '100929', '153000', '100921', '110311', '180707', '175559', '119311', '155000', '500922', '110911', '170922', '110311', '100921', '100559', '100929', '150003', '100932', '110341', '170559', '170557', '140705', '174559', '110319', '140407', '100992', '100932', '150030', '100982', '100522', '110312', '170559', '180311', '119311', '140507', '110313', '170559', '150090', '110000', '850000', '140707', '190922', '150559', '158000', '150311', '147707', '100962', '100952', '150000', '150000', '110361', '100922', '410311', '300922', '180707', '106922', '100311', '110315', '150080', '130559', '177559', '110310', '170550', '159000', '140787', '170539', '110111', '110411', '100022', '170519', '140703', '180311', '100622', '150050', '170159', '170552', '150050', '150005', '100922', '100422', '170553', '170579', '710311', '110111', '170059', '154000', '100929', '500922', '100920', '150707']"
번호,USR_ID,"['KJH10258', 'MIG201902', 'MIG201972', 'D6444401', '8bangmiim', '8babgmiin', 'D5442401', 'KJH10558', 'MIX201912', 'MIG201012', 'MIG201962', '8bangmiqn', 'Z6442401', 'MIG200912', 'KJH10258', 'KHH2717K', '8bangmbin', '2bangmiin', 'VIG201912', '8banlmiin', 'D6442401', 'MIG201922', 'D6442407', 'MIG201412', 'KHH0317K', 'KHH6717K', 'Y6442401', 'MIG204912', 'EHH0717K', 'MIG202912', 'MYG201912', 'KHH0717K', '8bangmitn', 'MIG261912', 'KJH10257', 'MIG241912', 'KJH18258', '8bungmiin', 'MWG201912', 'D6447401', 'D4442401', 'MIG201912', 'KHH0617K', '8bangmitn', '8bfngmiin', 'KHH0217K', 'MIG201917', 'KJP10258', 'MPG201912', 'KJL10258', 'KIH0717K', 'MIG101912', 'KHH0317K', 'D6442601', 'MIE201912', 'GIG201912', 'KIG201912', 'UHH0717K', 'D6444401', 'P6442401', 'KJH10258', 'KHH0737K', 'MIG901912', 'D6447401', 'KJH10256', 'KHH0717K', 'MXG201912', 'MIG101912', '8pangmiin', 'D6742401', 'KIH0717K', 'KHH0719K', 'DJH10258', 'KJO10258', 'KUH10258', 'D6442401', 'KHH0717U', 'D6422401', 'KHH0714K', 'D7442401', 'D6442407', '9bangmiin', '8bangmfin', '8bangwiin', 'MIG201982', 'KHH0712K', 'D6442101', 'D6442441', '8bavgmiin', '8bangtiin', 'D2442401', 'MIG241912', '8bangmxin', 'BJH10258', '8balgmiin', 'D6422401', 'KVH0717K', '8bangmiie', 'V6442401', 'MIG200912']"
번호,USR_ID,"['sga31', 'MIG291912', 'sga31', '8bvngmiin', '8bangmian', 'MIG201112', 'sga34', 'KHH0707K', '8banqmiin', 'DHH0717K', 'KJH10758', 'D6442401', '8bangpiin', 'sga34', 'sga31', 'sga31', 'sga34', 'D6442601', '8brngmiin', '8uangmiin', 'MIG201812', 'sga31', 'KHH5717K', 'sga31', 'D6442301', 'MIV201912', 'KHH0617K', 'sga31', 'D7442401', 'MIG201912', 'sga31', 'KHH5717K', 'KIH10258', 'KAH0717K', 'KJH10858', 'MIG901912', '8hangmiin', 'sga34', 'sga31', 'sga31', 'KNH10258', 'KWH0717K', 'KHS0717K', 'KHH0017K', '8banpmiin', 'D6472401', '8bangmiis', 'MIG205912', '8tangmiin', 'sga34', 'Q6442401', '4bangmiin', 'sga34', 'sga34', 'KHH0777K', 'KHH0767K', '8bangmixn', 'KHH0817K', 'MIG201912', 'D6444401', 'O6442401', 'KUH0717K', 'KHH0711K', 'KJH10258', 'sga31', 'sga34', 'MIG201962', 'sga34', 'KJH10259', 'MIG701912', 'KJH10458', 'D6442401', 'KJL10258', 'sga31', 'SIG201912', 'KKH0717K', 'sga34', '7bangmiin', '8bangmiiw', 'J6442401', 'KPH0717K', 'sga31', 'sga31', 'sga31', 'MIG201912', 'sga34', 'KHX0717K', 'D6442451', 'sga31', 'KHM0717K', 'sga31', 'MIG201612', '8baggmiin', 'D6742401', 'sga31', 'MIG201812', 'sga34', 'KJY10258', 'KJH10254', '1bangmiin']"
번호,OBJ_NO,"['F2286', 'G2188', 'G2286', 'O2439', 'G8286', 'G2287', 'G2239', 'X2289', 'T2439', 'G2219', 'G2287', 'G7286', 'G2284', 'G2219', 'G2219', 'E2286', 'G2280', 'G2279', 'G2438', 'G2282', 'L2286', 'F2439', 'G2039', 'G2931', 'A2288', 'G3288', 'R2289', 'G2219', 'G9288', 'G2491', 'V2288', 'W2289', 'T2286', 'G2436', 'Z2431', 'K2289', 'G2280', 'A2286', 'G2281', 'G2246', 'K2431', 'G2289', 'M2431', 'G5286', 'H2286', 'G4431', 'G2436', 'G2209', 'G7431', 'O2289', 'G2238', 'D2288', 'C2286', 'G2409', 'G0288', 'G9439', 'R2288', 'G2788', 'G2419', 'G2435', 'G2401', 'G2088', 'G2588', 'F2431', 'G2438', 'G2441', 'G2238', 'G2246', 'G1289', 'G2089', 'B2286', 'G2039', 'G2789', 'A2289', 'E2289', 'G2289', 'G2288', 'G2430', 'G2931', 'G2288', 'F2286', 'G2249', 'G5288', 'G2288', 'O2288', 'G2186', 'O2289', 'G2289', 'G2438', 'G2188', 'G4439', 'G2285', 'G2430', 'G2461', 'G2131', 'G8439', 'G2289', 'G5288', 'G2439', 'L2288']"
날짜,ATH_BGN_DT,"['20220500', '20230704', '20220357', '20230106', '20230508', '20270104', '20230505', '20230204', '20220302', '20230104', '20230523', '20230136', '20630503', '90220509', '20290503', '20220308', '20220307', '20223307', '20240503', '20221307', '20270106', '20220009', '20630106', '20220589', '20220300', '20220106', '60220509', '20220501', '20220509', '20230146', '20630104', '20230114', '20230144', '20220707', '20230533', '20230904', '30230104', '20260104', '20220500', '20210509', '20220579', '30220307', '20220307', '20220505', '20220569', '20230114', '20130106', '20270106', '20320307', '20220304', '20220607', '80230104', '20230503', '28230106', '20223509', '20220209', '50230104', '50230104', '20200307', '70230503', '28230104', '20230507', '20230186', '20237106', '20230502', '20223307', '20230107', '20230124', '70220307', '20230107', '20240106', '20420509', '20234104', '20280104', '24230106', '20220599', '20230504', '20230109', '50230106', '20230706', '20230523', '29230104', '28230104', '20230500', '20120307', '20230144', '20630106', '20030104', '20230104', '20220503', '20230563', '20220509', '20230100', '90220307', '27230106', '20230503', '20270106', '80230106', '20230307', '20230106']"
날짜,ATH_END_DT,"['20250501', '20220106', '20850106', '20240104', '40250324', '20230106', '20250504', '20210106', '20291231', '20250104', '20050104', '20291731', '20050503', '20280324', '20291271', '20259106', '20251231', '29250503', '20250106', '20241231', '20259106', '20750324', '20297231', '20250503', '20250104', '20250329', '20220324', '50250503', '20257503', '20250104', '20250196', '20350324', '20261231', '20259324', '29250503', '20250105', '20299231', '40291231', '30291231', '20230104', '20259324', '20270106', '20291241', '20254104', '20280104', '25250503', '20250224', '20257104', '20250106', '20250506', '26250104', '20250604', '20241231', '23250106', '20250224', '50291231', '20250106', '20257104', '20250104', '20250104', '20250196', '20291201', '50250324', '20253324', '20250004', '25250324', '20250323', '20291237', '20291231', '30250324', '20250136', '29250324', '20255324', '20280106', '20250102', '20270324', '20250364', '60250104', '20290231', '20250906', '90250503', '20270104', '29250324', '20250106', '20293231', '20250322', '20251503', '27250104', '20252104', '21250106', '20230324', '20270106', '20950104', '20250503', '20250102', '20250102', '20250324', '20291231', '20050106', '20291235']"
번호,INP_USR_ID,"['TYSTEM', 'MIG201916', 'SYETEM', 'ADMIH', 'MIG261912', 'MIG261912', 'ADMIZ', 'MIG201942', 'MIG201914', 'MIG201962', 'ADMIJ', 'SYSTEP', 'MIG201912', 'MIG201919', 'MIG201012', 'SNSTEM', 'MIT201912', 'SYSTJM', 'SYSTNM', 'QIG201912', 'MIG201912', 'MIG261912', 'ADFIN', 'ADMIZ', 'ACMIN', 'ADPIN', 'IDMIN', 'SYSIEM', 'MBG201912', 'MIG201918', 'ALMIN', 'ADMGN', 'MIG207912', 'SYSTEM', 'SYSQEM', 'SYGTEM', 'MMG201912', 'XDMIN', 'AGMIN', 'SYSNEM', 'YDMIN', 'MIS201912', 'AJMIN', 'ADMEN', 'EDMIN', 'MIG201919', 'SYSTGM', 'MIG201912', 'SYSTEW', 'MIG201912', 'ADMIN', 'SYSTEM', 'AIG201912', 'ADQIN', 'MZG201912', 'JDMIN', 'EYSTEM', 'MIG201915', 'VDMIN', 'MIG201912', 'MIG201912', 'MID201912', 'SYSZEM', 'SYSTEU', 'MIG201312', 'SYSTJM', 'ADMYN', 'SYSQEM', 'SYSLEM', 'MIG241912', 'MIG501912', 'MIG201942', 'ADMJN', 'ADLIN', 'MLG201912', 'MDG201912', 'MIG261912', 'ADSIN', 'APMIN', 'ADMIU', 'MIG206912', 'MIB201912', 'MIG501912', 'ABMIN', 'YYSTEM', 'SYSTEE', 'NYSTEM', 'ADMCN', 'MIG209912', 'MUG201912', 'NIG201912', 'MIG201012', 'AKMIN', 'TIG201912', 'ADMVN', 'EYSTEM', 'MIG201212', 'ADMIT', 'ODMIN', 'MIG201916']"
날짜,INP_DT,"['20430503', '20330116', '22230104', '20230106', '20230816', '40230106', '20260106', '20280116', '40200403', '20230105', '27230116', '20204403', '20230104', '20230616', '22230116', '20230501', '20230503', '22230106', '20230166', '20230116', '20260503', '20237106', '20230100', '20230503', '20930106', '20230114', '21230104', '20230113', '20210503', '20231106', '20200803', '20630104', '20230154', '20233106', '20209403', '20260104', '20230103', '20330104', '22230106', '30230503', '21230104', '20230146', '90230116', '20270106', '20030106', '29200403', '20230303', '20210503', '20210106', '20230606', '20230146', '20030503', '20230606', '20230106', '20210104', '60230503', '20231503', '20230101', '20200407', '20230503', '60230104', '20600403', '20230500', '20230104', '22230104', '20230101', '20200409', '20230186', '20203403', '20200402', '20238104', '20290503', '20200106', '20230108', '20230003', '20430104', '20220116', '20200453', '20232106', '20230303', '20237104', '20206403', '20230118', '20230108', '20200503', '20230101', '20230106', '27230116', '20230593', '40230104', '20730116', '20430104', '20200493', '20230113', '20230416', '20230404', '80230116', '26200403', '20200463', '20230124']"
날짜,INP_TM,"['110744', '792803', '092301', '092804', '971129', '110748', '092802', '092740', '171029', '092833', '392305', '090803', '171229', '110740', '110745', '032740', '110742', '110844', '171149', '092883', '892803', '099803', '410744', '171129', '092760', '112744', '181129', '092303', '092803', '092355', '610744', '092804', '092205', '178129', '092306', '175129', '092853', '092505', '179129', '492740', '592740', '092803', '110844', '092740', '098803', '092746', '092205', '110144', '110740', '072740', '571129', '910744', '110644', '096803', '082740', '171179', '092803', '171429', '112744', '171129', '092804', '092740', '171129', '160744', '062305', '012803', '110740', '110746', '171120', '092804', '171149', '032803', '410744', '092803', '095740', '171189', '115744', '092803', '092355', '062740', '092710', '096803', '171129', '181129', '002803', '160744', '174129', '992740', '871129', '062803', '111129', '171929', '092305', '090305', '096803', '096803', '092395', '192305', '092863', '492740']"
번호,UPT_USR_ID,"['sva99', 'IYSTEM', 'NULL', 'sgd99', 'NULL', 'NULL', 'HYSTEM', 'gga99', 'soa99', 'ZDMIN', 'sga99', 'AEMIN', 'MCG201912', 'NULL', 'NULL', 'SYSTET', 'sga96', 'SYSTEI', 'AJMIN', 'ADMIY', 'sga98', 'MIG201962', 'NULL', 'NULL', 'ADMIE', 'ADMIX', 'LDMIN', 'MIG201913', 'sva99', 'ARMIN', 'SYSTEM', 'ADMIH', 'MIG101912', 'sga99', 'ADMVN', 'SYSTLM', 'sga09', 'sga96', 'XDMIN', 'wga99', 'sga90', 'NULL', 'SYSBEM', 'sga69', 'NULL', 'GDMIN', 'NULL', 'UDMIN', 'MIG201914', 'MIG001912', 'sgp99', 'BDMIN', 'UYSTEM', 'NULL', 'SYVTEM', 'MIG221912', 'ADWIN', 'oga99', 'pga99', 'NULL', 'KIG201912', 'ZDMIN', 'SYPTEM', 'sga95', 'NULL', 'SYSTEY', 'sga69', 'MIG201916', 'NULL', 'AIMIN', 'sha99', 'NULL', 'MIG201912', 'sda99', 'NULL', 'ADMYN', 'SYMTEM', 'sga09', 'SYSTEM', 'SYSMEM', 'sgz99', 'SFSTEM', 'NULL', 'sgh99', 'NULL', 'ODMIN', 'sja99', 'ADMUN', 'MIG201918', 'sga19', 'SYSTEJ', 'SISTEM', 'NULL', 'NULL', 'MIJ201912', 'SYSTEW', 'NULL', 'MIG221912', 'VDMIN', 'sga59']"
날짜,UPT_DT,"['23230104', '20230109', '20230106', '20230502', '28230104', '20230603', '20270116', '20230176', '20230106', '20230156', '20280403', '20234104', '20200493', '20230573', '21230503', '20200402', '30230104', '20250403', '20230164', '20230903', '26200403', '20230603', '20230004', '20230504', '20230194', '20230806', '20230006', '22200403', '20230106', '20730116', '20280116', '20235503', '20030106', '20230117', '20230704', '20200443', '22230503', '20230111', '20210106', '20210403', '20238116', '90230104', '20230107', '26230104', '20230114', '20270403', '20233116', '20230104', '20231503', '20230583', '20234116', '20235106', '20230114', '21230503', '20230505', '20230503', '20230113', '20830104', '20200903', '20250106', '20330116', '24230116', '20430116', '20230508', '20930116', '28230104', '20230116', '20800403', '20260503', '20230104', '20230916', '20730503', '20230604', '40230104', '20210104', '25230503', '20235104', '27230106', '20220106', '40200403', '20210403', '20210116', '20200493', '80230106', '20290503', '26200403', '20230501', '20200603', '20238106', '20200403', '20235503', '20230146', '20230573', '20230904', '20230184', '20830106', '20230106', '20230108', '20230136', '20290403']"
날짜,UPT_TM,"['104348', '104898', '111032', '291731', '132936', '104847', '096731', '091711', '110764', '732931', '113012', '110744', '111212', '091331', '110743', '591731', '111012', '119744', '194848', '110844', '118744', '111092', '091931', '104888', '111912', '911012', '132971', '118012', '104838', '111212', '232931', '091771', '110644', '111032', '132531', '137931', '091781', '104858', '104848', '098731', '404848', '191731', '391731', '132934', '104808', '832931', '104848', '090731', '041731', '144848', '164848', '104248', '111012', '110744', '711012', '111010', '110012', '791731', '104845', '904848', '111744', '604848', '110444', '031731', '891731', '021731', '910744', '511012', '691731', '832931', '110744', '091734', '104048', '142931', '107848', '117744', '100848', '172931', '111022', '104848', '111012', '991731', '091721', '161012', '112012', '134848', '104844', '391731', '111072', '110734', '110743', '132939', '091736', '732931', '111092', '102848', '410744', '142931', '154848', '511012']"
여부,GRP_CONF_YN,"['N', 'Y', 'N', 'N', 'N', 'Y', 'N', 'N', 'N', 'N', 'Y', 'N', 'Y', 'N', 'N', 'N', 'Y', 'N', 'Y', 'Y', 'N', 'Y', 'N', 'N', 'Y', 'N', 'Y', 'N', 'N', 'N', 'Y', 'N', 'N', 'Y', 'Y', 'N', 'N', 'Y', 'N', 'Y', 'Y', 'Y', 'Y', 'N', 'Y', 'N', 'N', 'Y', 'N', 'Y', 'N', 'N', 'N', 'N', 'Y', 'N', 'Y', 'N', 'Y', 'N', 'Y', 'Y', 'Y', 'N', 'N', 'Y', 'N', 'N', 'Y', 'Y', 'Y', 'N', 'N', 'N', 'N', 'Y', 'N', 'N', 'N', 'N', 'Y', 'Y', 'Y', 'N', 'Y', 'Y', 'N', 'Y', 'N', 'Y', 'N', 'Y', 'N', 'Y', 'N', 'Y', 'N', 'N', 'N', 'Y']"
번호,USR_ID,"['8badgmiin', '10190280', '20190880', 'A0051', '8badgmiin', '90190280', '0', '50190280', '8bpngmiin', '27190280', '8bangmion', '8bqngmiin', 'A0061', 'D6642401', '0', '0', '20390280', 'D6442441', 'A0201', '8bhngmiin', '8rangmiin', '20190284', 'A0051', '8bangmijn', '1', '0', '0', 'P6442401', '0', '0', 'A3001', 'A0001', '0', '20190280', 'D5442401', '0', 'K6442401', '8brngmiin', '8bangmien', 'D6442408', '8oangmiin', '8baogmiin', '1', 'A0001', 'D6472401', 'D6442601', '8banamiin', 'D6452401', '20790280', 'D6442481', 'A6001', 'D6442401', 'A1001', '90190280', 'D6042401', '1', 'A0071', '1', 'A0901', '1', '1', 'D9442401', '24190280', '29190280', '0', '20130280', '8bangmoin', '26190280', '0', '1', 'A0081', '20190200', 'A0000', 'D6442401', '20193280', 'D6446401', 'D6442402', 'L0001', '1', '20100280', '8bangmein', 'A0201', '1', 'D2442401', '8bangmimn', '20199280', 'L0001', 'A5001', 'A1001', '8bangtiin', 'A0004', 'D4442401', '60190280', '1', 'A8001', '0', 'A7001', '8bangmiif', '8bangmwin', 'D6742401']"
코드,ATH_KND_CD,"['13', 'A01', '96', 'Q01', '45', '12', '14', 'A01', '46', '15', '18', '12', '15', '18', '16', 'A31', 'I01', '15', 'A01', 'A01', '93', 'A01', '16', 'A01', '16', 'A01', 'A01', 'A01', 'A01', '16', '33', 'A01', 'A71', '19', '11', 'A61', '16', '55', '17', 'A01', 'M01', 'A91', 'A01', '11', 'A01', 'A01', '85', '16', '11', 'A01', 'A01', 'A91', '19', 'A01', '16', 'A01', '46', 'U01', '25', '85', '23', 'A07', '56', '46', '73', '93', 'A01', '15', '17', 'A01', '14', 'A01', '23', 'A01', 'A01', 'A09', 'Y01', '15', 'A01', '19', 'A07', 'A06', '18', '66', '11', '15', 'A01', 'A81', 'E01', 'A01', 'A01', 'A01', '18', 'A01', 'A01', 'A01', '11', '14', 'A01', 'A02']"
번호,INP_USR_ID,"['ADMLN', 'AJMIN', 'ADMIT', 'ADMYN', 'AGMIN', 'ADMVN', 'ADMIU', 'QDMIN', 'ADMIX', 'MIG201917', 'MIG201962', 'ANMIN', 'AQMIN', 'MGG201912', 'PIG201912', 'MIG201112', 'NDMIN', 'AZMIN', 'KIG201912', 'MBG201912', 'JDMIN', 'ADMII', 'CDMIN', 'ADWIN', 'MIG701912', 'APMIN', 'MIG201913', 'AAMIN', 'ADHIN', 'ANMIN', 'AJMIN', 'ADMIU', 'MIG801912', 'ADMQN', 'CIG201912', 'MIG301912', 'ADMIN', 'MIT201912', 'ADMQN', 'ADAIN', 'MIA201912', 'ADDIN', 'ZDMIN', 'ADYIN', 'BIG201912', 'ADMII', 'ADMIN', 'NDMIN', 'BIG201912', 'MIG203912', 'MIG211912', 'TDMIN', 'MIG281912', 'YDMIN', 'MIG101912', 'ADQIN', 'ADMII', 'ADMON', 'MIG201942', 'ADMAN', 'MIG201112', 'MIG201952', 'ADTIN', 'MIG207912', 'SDMIN', 'MIG201912', 'ADQIN', 'MIV201912', 'MIG201312', 'ADMII', 'UDMIN', 'MIG201922', 'MIG261912', 'MIG201912', 'ADMPN', 'MIB201912', 'JDMIN', 'MIG204912', 'ADXIN', 'ADMIC', 'ADMIC', 'AAMIN', 'ARMIN', 'ADZIN', 'ADCIN', 'MLG201912', 'ADMFN', 'ADUIN', 'AOMIN', 'MIG201412', 'MIG201612', 'ADZIN', 'ADMPN', 'ADMON', 'ADMFN', 'ADMIN', 'ADMID', 'ADUIN', 'MWG201912', 'ADMIJ']"
날짜,INP_DT,"['20220508', '20270502', '20210929', '20200433', '20200503', '20237106', '27200403', '20210104', '20212929', '20220403', '20600403', '20260929', '20210920', '23230106', '20220502', '29230106', '24210929', '20202403', '20230104', '20200401', '80230104', '20210921', '20270502', '20230904', '20220502', '20224502', '20230106', '20260106', '20830106', '20230164', '20230109', '20240403', '22210929', '20200401', '60200403', '20230105', '20200443', '20220542', '90210929', '20230107', '20200473', '20230606', '26230106', '20250403', '20230114', '20260106', '22230104', '20230106', '20210929', '80220502', '20260104', '20220503', '20200405', '70230104', '28230106', '20200463', '20220507', '80230104', '20250104', '20330104', '20240104', '90200403', '27230104', '20219929', '20200423', '20218929', '20230109', '22210929', '20270403', '20830106', '29210929', '20220542', '20210629', '20238106', '20235104', '20200403', '20230174', '27230104', '29220502', '28220502', '90230104', '60210929', '20230116', '20230186', '20200407', '20231104', '80200403', '20230106', '20920502', '20210106', '20231104', '20220542', '20210909', '20209403', '24220502', '20231104', '20220929', '20214929', '20227502', '20230164']"
날짜,INP_TM,"['593425', '392657', '193023', '893023', '094408', '093725', '092657', '593023', '003425', '093435', '092627', '094657', '093425', '093723', '093025', '193425', '096023', '092657', '092709', '052709', '993425', '033408', '093408', '052709', '093478', '043408', '693023', '022657', '099709', '023408', '098425', '022657', '043425', '063425', '093023', '093508', '092658', '095657', '092509', '093063', '093325', '092652', '092719', '095023', '093523', '692657', '092703', '095408', '093405', '092709', '092709', '091023', '013023', '093404', '093525', '072657', '091425', '093053', '093408', '099425', '092757', '093408', '092687', '093465', '013023', '099023', '073408', '002657', '082709', '033425', '092701', '692709', '892657', '094657', '093402', '093421', '092769', '993408', '092257', '392709', '091657', '022657', '093420', '090657', '092706', '093083', '092789', '092609', '083023', '092719', '093023', '093025', '292657', '013023', '093023', '093025', '293408', '093408', '090657', '099408']"
번호,UPT_USR_ID,"['AKMIN', 'MIF201912', 'MDMIN', 'MIG201912', 'MIG201911', 'MIG201932', 'MYG201912', 'MIA201912', 'MIG251912', 'ADGIN', 'ADMSN', 'MIG201982', 'PDMIN', 'ATMIN', 'MIG205912', 'ADMON', 'ADMIY', 'ADMJN', 'MIG201911', 'MIG201915', 'ADQIN', 'ADTIN', 'ADMAN', 'ADMKN', 'MIG401912', 'MIG201914', 'XIG201912', 'AFMIN', 'MIG251912', 'AUMIN', 'MIG201911', 'AAMIN', 'ADMAN', 'MIG201942', 'AQMIN', 'ADMSN', 'MIG801912', 'RDMIN', 'MIG207912', 'MIG201918', 'NIG201912', 'MIG204912', 'ADUIN', 'ADYIN', 'MIL201912', 'ADTIN', 'MIG201912', 'MIG201932', 'MIG221912', 'ADSIN', 'MIG201932', 'AZMIN', 'AJMIN', 'MIT201912', 'MIG201712', 'ADTIN', 'MHG201912', 'MIG201922', 'MIG211912', 'AZMIN', 'ADMSN', 'ACMIN', 'AFMIN', 'MIG301912', 'MDG201912', 'MIG201612', 'AEMIN', 'ADMZN', 'MMG201912', 'MIG291912', 'OIG201912', 'IDMIN', 'MIT201912', 'ADMLN', 'ADMIQ', 'MIG201972', 'KDMIN', 'ADMIN', 'ADMON', 'MIG101912', 'AHMIN', 'TIG201912', 'MIG201912', 'ALMIN', 'ADZIN', 'ODMIN', 'MIG901912', 'ZDMIN', 'ADRIN', 'DDMIN', 'ADMFN', 'NDMIN', 'MIK201912', 'ABMIN', 'MVG201912', 'ADMRN', 'ADMMN', 'MIG201992', 'ADMIN', 'MIG201918']"
날짜,UPT_DT,"['20220501', '20920801', '20230104', '20227801', '20220806', '24230104', '20220509', '20830104', '20230196', '20220104', '20230196', '21220307', '27230104', '20420509', '20930104', '20210801', '20250509', '20420307', '20220501', '20220307', '26220307', '20220337', '20224307', '20220305', '20230114', '20230186', '20222801', '20230194', '20220301', '20930104', '40230104', '23220509', '90220307', '28220801', '60230104', '20230108', '20220302', '10220509', '20290104', '20930106', '20220307', '20220801', '40220307', '20230164', '20290307', '20230104', '20224801', '20220569', '28230104', '20220401', '20220377', '25220307', '20230104', '29230106', '20220209', '20220801', '23220307', '20230156', '20230101', '20230406', '20230146', '20223509', '20330106', '20230105', '20240307', '20240509', '20224801', '20250307', '20232106', '20220106', '20220507', '20330106', '20230146', '20220107', '27220509', '20223307', '20280509', '20230114', '20220401', '20230105', '20238104', '60220801', '27220307', '90230104', '20260307', '20230106', '20220303', '20280801', '20220801', '27230104', '20221307', '20230106', '20230134', '20226509', '21220509', '80220509', '20220509', '27220307', '20290106', '20230106']"
날짜,UPT_TM,"['108206', '096203', '052657', '092652', '795203', '097203', '102606', '096657', '095603', '093003', '092957', '092257', '093623', '802206', '095111', '095273', '093523', '002657', '102216', '033023', '095117', '095110', '095203', '092357', '095110', '043023', '092677', '092157', '092257', '102406', '095110', '095180', '102236', '095170', '092697', '122206', '106206', '035203', '802206', '095403', '102306', '095310', '593023', '093073', '093026', '093029', '108206', '095208', '090657', '093523', '093623', '005203', '092651', '102206', '095207', '095207', '023023', '292657', '102246', '093023', '093023', '075203', '102201', '093053', '013023', '092110', '098110', '091203', '085110', '065203', '012657', '052657', '095223', '095110', '095283', '995203', '295203', '102906', '695203', '795203', '095703', '043023', '902206', '095200', '098203', '193023', '102201', '097110', '093083', '102200', '022657', '092657', '002657', '993023', '099110', '094110', '092653', '095110', '035110', '098023']"
